GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,JL0E001,JL0E002,JL0E003,NAME_M,JL0M001,JL0M002,JL0M003
"G4600610","2006-2010",,,"South Dakota","46","Hanson County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hanson County, South Dakota",36.5,37.9,35.3,"Hanson County, South Dakota",2.2,2.3,1.5
"G4600630","2006-2010",,,"South Dakota","46","Harding County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harding County, South Dakota",46.0,44.3,46.6,"Harding County, South Dakota",5.3,6.8,3.2
"G4600650","2006-2010",,,"South Dakota","46","Hughes County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hughes County, South Dakota",39.4,37.6,41.1,"Hughes County, South Dakota",1.3,1.0,0.8
"G4600670","2006-2010",,,"South Dakota","46","Hutchinson County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hutchinson County, South Dakota",46.5,45.1,47.9,"Hutchinson County, South Dakota",0.4,0.7,1.1
"G4600690","2006-2010",,,"South Dakota","46","Hyde County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hyde County, South Dakota",44.9,40.5,49.7,"Hyde County, South Dakota",5.0,3.6,7.2
"G4600710","2006-2010",,,"South Dakota","46","Jackson County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, South Dakota",29.0,26.0,33.5,"Jackson County, South Dakota",6.9,6.5,6.2
"G4600730","2006-2010",,,"South Dakota","46","Jerauld County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jerauld County, South Dakota",51.9,48.8,55.1,"Jerauld County, South Dakota",3.1,3.3,2.4
"G4600750","2006-2010",,,"South Dakota","46","Jones County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jones County, South Dakota",43.5,49.3,36.4,"Jones County, South Dakota",8.9,2.7,10.7
"G4600770","2006-2010",,,"South Dakota","46","Kingsbury County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kingsbury County, South Dakota",46.4,45.8,47.3,"Kingsbury County, South Dakota",0.5,0.5,0.6
"G4600790","2006-2010",,,"South Dakota","46","Lake County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lake County, South Dakota",38.1,36.5,40.2,"Lake County, South Dakota",0.9,1.5,1.7
"G4600810","2006-2010",,,"South Dakota","46","Lawrence County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lawrence County, South Dakota",39.4,36.8,42.4,"Lawrence County, South Dakota",1.0,1.8,0.9
"G4600830","2006-2010",,,"South Dakota","46","Lincoln County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, South Dakota",32.8,32.1,33.4,"Lincoln County, South Dakota",0.4,0.6,0.4
"G4600850","2006-2010",,,"South Dakota","46","Lyman County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lyman County, South Dakota",34.9,32.9,39.8,"Lyman County, South Dakota",2.5,0.8,1.5
"G4600870","2006-2010",,,"South Dakota","46","McCook County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,"McCook County, South Dakota",42.8,41.5,44.3,"McCook County, South Dakota",0.7,0.6,0.4
"G4600890","2006-2010",,,"South Dakota","46","McPherson County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,"McPherson County, South Dakota",49.1,47.7,50.5,"McPherson County, South Dakota",2.8,3.3,2.3
"G4600910","2006-2010",,,"South Dakota","46","Marshall County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marshall County, South Dakota",43.1,38.7,46.4,"Marshall County, South Dakota",1.1,2.2,1.5
"G4600930","2006-2010",,,"South Dakota","46","Meade County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Meade County, South Dakota",35.9,34.8,37.5,"Meade County, South Dakota",0.5,0.5,0.9
"G4600950","2006-2010",,,"South Dakota","46","Mellette County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mellette County, South Dakota",31.8,34.2,30.4,"Mellette County, South Dakota",4.5,3.5,2.1
"G4600970","2006-2010",,,"South Dakota","46","Miner County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miner County, South Dakota",47.8,45.9,49.8,"Miner County, South Dakota",1.6,3.5,3.3
"G4600990","2006-2010",,,"South Dakota","46","Minnehaha County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Minnehaha County, South Dakota",34.8,33.6,35.9,"Minnehaha County, South Dakota",0.2,0.3,0.3
"G4601010","2006-2010",,,"South Dakota","46","Moody County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Moody County, South Dakota",40.3,39.8,41.2,"Moody County, South Dakota",0.9,1.0,1.0
"G4601030","2006-2010",,,"South Dakota","46","Pennington County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pennington County, South Dakota",36.7,35.3,38.1,"Pennington County, South Dakota",0.2,0.3,0.4
"G4601050","2006-2010",,,"South Dakota","46","Perkins County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perkins County, South Dakota",47.3,46.3,48.6,"Perkins County, South Dakota",2.1,3.3,2.1
"G4601070","2006-2010",,,"South Dakota","46","Potter County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Potter County, South Dakota",49.5,47.8,52.1,"Potter County, South Dakota",1.3,0.9,1.9
"G4601090","2006-2010",,,"South Dakota","46","Roberts County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roberts County, South Dakota",39.5,39.2,39.7,"Roberts County, South Dakota",0.9,1.4,0.9
"G4601110","2006-2010",,,"South Dakota","46","Sanborn County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sanborn County, South Dakota",44.2,41.4,46.4,"Sanborn County, South Dakota",4.1,4.3,2.6
"G4601130","2006-2010",,,"South Dakota","46","Shannon County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shannon County, South Dakota",22.7,21.9,23.4,"Shannon County, South Dakota",0.4,0.6,0.9
"G4601150","2006-2010",,,"South Dakota","46","Spink County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Spink County, South Dakota",44.3,42.6,46.5,"Spink County, South Dakota",0.4,1.6,0.7
"G4601170","2006-2010",,,"South Dakota","46","Stanley County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanley County, South Dakota",41.0,40.9,41.0,"Stanley County, South Dakota",3.3,8.5,3.1
"G4601190","2006-2010",,,"South Dakota","46","Sully County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sully County, South Dakota",46.8,47.3,45.8,"Sully County, South Dakota",2.1,1.8,2.5
"G4601210","2006-2010",,,"South Dakota","46","Todd County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Todd County, South Dakota",23.4,21.5,25.5,"Todd County, South Dakota",0.9,1.0,0.8
"G4601230","2006-2010",,,"South Dakota","46","Tripp County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tripp County, South Dakota",44.1,43.9,44.2,"Tripp County, South Dakota",1.1,3.1,1.2
"G4601250","2006-2010",,,"South Dakota","46","Turner County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Turner County, South Dakota",43.3,41.8,44.8,"Turner County, South Dakota",0.3,0.6,0.3
"G4601270","2006-2010",,,"South Dakota","46","Union County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, South Dakota",40.1,39.5,40.6,"Union County, South Dakota",0.6,1.0,0.5
"G4601290","2006-2010",,,"South Dakota","46","Walworth County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Walworth County, South Dakota",47.5,43.9,49.9,"Walworth County, South Dakota",1.6,1.6,2.3
"G4601350","2006-2010",,,"South Dakota","46","Yankton County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yankton County, South Dakota",41.0,40.3,42.6,"Yankton County, South Dakota",0.6,0.4,0.8
"G4601370","2006-2010",,,"South Dakota","46","Ziebach County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ziebach County, South Dakota",25.7,25.8,25.6,"Ziebach County, South Dakota",0.5,1.4,0.9
"G4700010","2006-2010",,,"Tennessee","47","Anderson County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anderson County, Tennessee",41.8,40.1,43.6,"Anderson County, Tennessee",0.4,0.5,0.5
"G4700030","2006-2010",,,"Tennessee","47","Bedford County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bedford County, Tennessee",35.9,35.1,37.1,"Bedford County, Tennessee",0.4,0.4,1.0
"G4700050","2006-2010",,,"Tennessee","47","Benton County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Benton County, Tennessee",45.1,43.7,46.6,"Benton County, Tennessee",0.5,1.0,0.6
"G4700070","2006-2010",,,"Tennessee","47","Bledsoe County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bledsoe County, Tennessee",41.2,40.8,41.9,"Bledsoe County, Tennessee",0.7,0.7,0.9
"G4700090","2006-2010",,,"Tennessee","47","Blount County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blount County, Tennessee",40.8,39.6,42.0,"Blount County, Tennessee",0.3,0.6,0.4
"G4700110","2006-2010",,,"Tennessee","47","Bradley County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bradley County, Tennessee",37.7,36.3,39.0,"Bradley County, Tennessee",0.3,0.4,0.5
"G4700130","2006-2010",,,"Tennessee","47","Campbell County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Campbell County, Tennessee",40.7,39.8,42.1,"Campbell County, Tennessee",0.4,0.8,0.7
"G4700150","2006-2010",,,"Tennessee","47","Cannon County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannon County, Tennessee",40.8,38.8,42.0,"Cannon County, Tennessee",0.7,1.4,0.8
"G4700170","2006-2010",,,"Tennessee","47","Carroll County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, Tennessee",41.1,39.9,41.9,"Carroll County, Tennessee",0.6,1.2,1.4
"G4700190","2006-2010",,,"Tennessee","47","Carter County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carter County, Tennessee",41.4,40.1,42.8,"Carter County, Tennessee",0.5,0.6,0.5
"G4700210","2006-2010",,,"Tennessee","47","Cheatham County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cheatham County, Tennessee",38.9,38.2,39.5,"Cheatham County, Tennessee",0.5,0.7,0.5
"G4700230","2006-2010",,,"Tennessee","47","Chester County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chester County, Tennessee",36.1,35.8,37.0,"Chester County, Tennessee",1.0,1.0,1.3
"G4700250","2006-2010",,,"Tennessee","47","Claiborne County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Claiborne County, Tennessee",40.4,39.3,41.5,"Claiborne County, Tennessee",0.6,1.2,1.4
"G4700270","2006-2010",,,"Tennessee","47","Clay County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Tennessee",47.1,47.1,47.1,"Clay County, Tennessee",2.3,2.8,2.8
"G4700290","2006-2010",,,"Tennessee","47","Cocke County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cocke County, Tennessee",41.4,40.6,42.7,"Cocke County, Tennessee",0.6,1.1,1.0
"G4700310","2006-2010",,,"Tennessee","47","Coffee County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coffee County, Tennessee",38.9,38.4,39.3,"Coffee County, Tennessee",0.5,0.8,0.5
"G4700330","2006-2010",,,"Tennessee","47","Crockett County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crockett County, Tennessee",40.2,38.3,42.0,"Crockett County, Tennessee",1.1,1.9,1.4
"G4700350","2006-2010",,,"Tennessee","47","Cumberland County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cumberland County, Tennessee",47.4,46.0,48.6,"Cumberland County, Tennessee",0.4,0.6,0.3
"G4700370","2006-2010",,,"Tennessee","47","Davidson County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Davidson County, Tennessee",34.0,33.1,35.0,"Davidson County, Tennessee",0.2,0.2,0.1
"G4700390","2006-2010",,,"Tennessee","47","Decatur County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Decatur County, Tennessee",44.0,43.2,45.1,"Decatur County, Tennessee",0.5,0.8,0.5
"G4700410","2006-2010",,,"Tennessee","47","DeKalb County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,"DeKalb County, Tennessee",39.7,37.7,41.6,"DeKalb County, Tennessee",0.7,0.7,0.9
"G4700430","2006-2010",,,"Tennessee","47","Dickson County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dickson County, Tennessee",37.8,36.5,38.8,"Dickson County, Tennessee",0.5,0.5,0.5
"G4700450","2006-2010",,,"Tennessee","47","Dyer County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dyer County, Tennessee",39.1,38.1,39.9,"Dyer County, Tennessee",0.5,1.0,0.9
"G4700470","2006-2010",,,"Tennessee","47","Fayette County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fayette County, Tennessee",40.3,39.9,40.6,"Fayette County, Tennessee",0.4,0.8,0.5
"G4700490","2006-2010",,,"Tennessee","47","Fentress County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fentress County, Tennessee",41.6,40.7,42.3,"Fentress County, Tennessee",1.0,1.6,1.1
"G4700510","2006-2010",,,"Tennessee","47","Franklin County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Tennessee",40.7,38.9,42.5,"Franklin County, Tennessee",0.4,0.6,0.6
"G4700530","2006-2010",,,"Tennessee","47","Gibson County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gibson County, Tennessee",40.0,38.0,41.0,"Gibson County, Tennessee",0.4,0.9,0.5
"G4700550","2006-2010",,,"Tennessee","47","Giles County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Giles County, Tennessee",41.9,41.2,42.8,"Giles County, Tennessee",0.5,0.6,0.9
"G4700570","2006-2010",,,"Tennessee","47","Grainger County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grainger County, Tennessee",41.3,40.4,42.7,"Grainger County, Tennessee",0.6,0.6,0.6
"G4700590","2006-2010",,,"Tennessee","47","Greene County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, Tennessee",41.8,40.4,43.2,"Greene County, Tennessee",0.4,0.6,0.5
"G4700610","2006-2010",,,"Tennessee","47","Grundy County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grundy County, Tennessee",41.0,40.0,42.8,"Grundy County, Tennessee",0.6,0.6,0.5
"G4700630","2006-2010",,,"Tennessee","47","Hamblen County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamblen County, Tennessee",38.7,37.0,40.6,"Hamblen County, Tennessee",0.4,0.6,0.8
"G4700650","2006-2010",,,"Tennessee","47","Hamilton County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, Tennessee",39.1,37.3,40.6,"Hamilton County, Tennessee",0.2,0.2,0.3
"G4700670","2006-2010",,,"Tennessee","47","Hancock County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hancock County, Tennessee",42.8,40.9,44.4,"Hancock County, Tennessee",1.1,0.8,0.6
"G4700690","2006-2010",,,"Tennessee","47","Hardeman County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardeman County, Tennessee",39.3,36.4,41.7,"Hardeman County, Tennessee",1.0,0.8,0.5
"G4700710","2006-2010",,,"Tennessee","47","Hardin County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardin County, Tennessee",42.5,42.0,43.0,"Hardin County, Tennessee",0.3,0.6,0.5
"G4700730","2006-2010",,,"Tennessee","47","Hawkins County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hawkins County, Tennessee",41.7,41.0,42.2,"Hawkins County, Tennessee",0.5,1.0,0.4
"G4700750","2006-2010",,,"Tennessee","47","Haywood County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Haywood County, Tennessee",38.0,36.5,40.3,"Haywood County, Tennessee",0.7,0.7,0.9
"G4700770","2006-2010",,,"Tennessee","47","Henderson County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henderson County, Tennessee",39.4,37.7,41.1,"Henderson County, Tennessee",0.6,0.5,0.9
"G4700790","2006-2010",,,"Tennessee","47","Henry County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Tennessee",43.4,42.3,44.4,"Henry County, Tennessee",0.4,0.9,0.7
"G4700810","2006-2010",,,"Tennessee","47","Hickman County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hickman County, Tennessee",39.5,38.4,40.6,"Hickman County, Tennessee",0.5,0.9,0.9
"G4700830","2006-2010",,,"Tennessee","47","Houston County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston County, Tennessee",41.7,39.1,43.4,"Houston County, Tennessee",0.8,1.5,0.6
"G4700850","2006-2010",,,"Tennessee","47","Humphreys County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Humphreys County, Tennessee",40.7,40.0,41.1,"Humphreys County, Tennessee",0.5,0.9,0.9
"G4700870","2006-2010",,,"Tennessee","47","Jackson County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Tennessee",43.9,42.3,44.7,"Jackson County, Tennessee",0.7,0.6,0.4
"G4700890","2006-2010",,,"Tennessee","47","Jefferson County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Tennessee",39.7,38.8,40.5,"Jefferson County, Tennessee",0.4,0.7,0.5
"G4700910","2006-2010",,,"Tennessee","47","Johnson County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Tennessee",42.7,40.3,45.5,"Johnson County, Tennessee",1.0,1.0,0.4
"G4700930","2006-2010",,,"Tennessee","47","Knox County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Knox County, Tennessee",37.1,35.6,38.3,"Knox County, Tennessee",0.2,0.2,0.2
"G4700950","2006-2010",,,"Tennessee","47","Lake County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lake County, Tennessee",38.4,36.8,41.9,"Lake County, Tennessee",0.9,1.0,2.3
"G4700970","2006-2010",,,"Tennessee","47","Lauderdale County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lauderdale County, Tennessee",35.9,34.2,38.1,"Lauderdale County, Tennessee",0.4,0.4,1.0
"G4700990","2006-2010",,,"Tennessee","47","Lawrence County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lawrence County, Tennessee",38.9,37.4,40.5,"Lawrence County, Tennessee",0.5,0.5,1.2
"G4701010","2006-2010",,,"Tennessee","47","Lewis County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis County, Tennessee",40.4,38.5,42.3,"Lewis County, Tennessee",1.0,1.6,2.8
"G4701030","2006-2010",,,"Tennessee","47","Lincoln County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Tennessee",40.7,38.6,42.6,"Lincoln County, Tennessee",0.8,1.1,0.7
"G4701050","2006-2010",,,"Tennessee","47","Loudon County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loudon County, Tennessee",45.1,43.9,46.3,"Loudon County, Tennessee",0.3,0.5,0.6
"G4701070","2006-2010",,,"Tennessee","47","McMinn County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,"McMinn County, Tennessee",40.6,39.6,41.6,"McMinn County, Tennessee",0.3,0.6,0.7
"G4701090","2006-2010",,,"Tennessee","47","McNairy County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,"McNairy County, Tennessee",41.1,39.8,42.5,"McNairy County, Tennessee",0.6,0.7,0.7
"G4701110","2006-2010",,,"Tennessee","47","Macon County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Macon County, Tennessee",37.3,35.9,39.4,"Macon County, Tennessee",0.6,0.7,1.6
"G4701130","2006-2010",,,"Tennessee","47","Madison County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Tennessee",36.6,34.9,38.0,"Madison County, Tennessee",0.2,0.2,0.4
"G4701150","2006-2010",,,"Tennessee","47","Marion County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Tennessee",41.5,39.6,43.4,"Marion County, Tennessee",0.4,0.6,0.9
"G4701170","2006-2010",,,"Tennessee","47","Marshall County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marshall County, Tennessee",38.7,37.6,39.5,"Marshall County, Tennessee",0.7,0.9,0.7
"G4701190","2006-2010",,,"Tennessee","47","Maury County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maury County, Tennessee",37.9,35.9,39.7,"Maury County, Tennessee",0.4,0.3,0.5
"G4701210","2006-2010",,,"Tennessee","47","Meigs County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Meigs County, Tennessee",40.9,40.9,40.8,"Meigs County, Tennessee",0.8,0.9,1.4
"G4701230","2006-2010",,,"Tennessee","47","Monroe County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Tennessee",40.2,39.1,41.4,"Monroe County, Tennessee",0.6,0.6,0.7
"G4701250","2006-2010",,,"Tennessee","47","Montgomery County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Tennessee",30.4,29.4,31.5,"Montgomery County, Tennessee",0.2,0.2,0.2
"G4701270","2006-2010",,,"Tennessee","47","Moore County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Moore County, Tennessee",42.8,42.3,43.2,"Moore County, Tennessee",1.3,2.0,1.2
"G4701290","2006-2010",,,"Tennessee","47","Morgan County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Tennessee",39.6,38.1,42.2,"Morgan County, Tennessee",0.5,1.1,1.0
"G4701310","2006-2010",,,"Tennessee","47","Obion County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obion County, Tennessee",40.5,38.8,41.7,"Obion County, Tennessee",0.6,0.6,0.5
"G4701330","2006-2010",,,"Tennessee","47","Overton County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Overton County, Tennessee",41.3,41.1,41.8,"Overton County, Tennessee",0.7,0.7,1.3
"G4701350","2006-2010",,,"Tennessee","47","Perry County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perry County, Tennessee",42.9,40.2,44.5,"Perry County, Tennessee",1.0,2.2,0.4
"G4701370","2006-2010",,,"Tennessee","47","Pickett County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pickett County, Tennessee",42.3,38.7,44.8,"Pickett County, Tennessee",3.5,3.1,5.2
"G4701390","2006-2010",,,"Tennessee","47","Polk County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, Tennessee",41.6,40.7,43.6,"Polk County, Tennessee",1.1,0.5,1.1
"G4701410","2006-2010",,,"Tennessee","47","Putnam County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, Tennessee",35.7,33.4,37.9,"Putnam County, Tennessee",0.3,0.4,0.4
"G4701430","2006-2010",,,"Tennessee","47","Rhea County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rhea County, Tennessee",40.0,39.6,40.4,"Rhea County, Tennessee",0.6,0.9,1.0
"G4701450","2006-2010",,,"Tennessee","47","Roane County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roane County, Tennessee",44.2,43.1,45.6,"Roane County, Tennessee",0.3,0.5,0.4
"G4701470","2006-2010",,,"Tennessee","47","Robertson County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Robertson County, Tennessee",37.0,35.8,38.3,"Robertson County, Tennessee",0.3,0.4,0.5
"G4701490","2006-2010",,,"Tennessee","47","Rutherford County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rutherford County, Tennessee",32.0,31.3,32.8,"Rutherford County, Tennessee",0.2,0.2,0.2
"G4701510","2006-2010",,,"Tennessee","47","Scott County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Tennessee",36.7,35.9,38.3,"Scott County, Tennessee",0.4,0.4,1.0
"G4701530","2006-2010",,,"Tennessee","47","Sequatchie County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequatchie County, Tennessee",39.0,38.2,39.6,"Sequatchie County, Tennessee",1.2,1.8,1.3
"G4701550","2006-2010",,,"Tennessee","47","Sevier County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sevier County, Tennessee",40.7,39.7,42.2,"Sevier County, Tennessee",0.4,0.5,0.5
"G4701570","2006-2010",,,"Tennessee","47","Shelby County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shelby County, Tennessee",34.2,32.5,35.7,"Shelby County, Tennessee",0.1,0.2,0.1
"G4701590","2006-2010",,,"Tennessee","47","Smith County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Smith County, Tennessee",38.8,38.2,39.5,"Smith County, Tennessee",0.6,0.8,1.0
"G4701610","2006-2010",,,"Tennessee","47","Stewart County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stewart County, Tennessee",42.7,42.4,43.0,"Stewart County, Tennessee",0.5,0.7,0.6
"G4701630","2006-2010",,,"Tennessee","47","Sullivan County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sullivan County, Tennessee",42.9,41.3,44.3,"Sullivan County, Tennessee",0.2,0.3,0.2
"G4701650","2006-2010",,,"Tennessee","47","Sumner County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sumner County, Tennessee",38.2,37.0,39.4,"Sumner County, Tennessee",0.3,0.3,0.3
"G4701670","2006-2010",,,"Tennessee","47","Tipton County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tipton County, Tennessee",36.7,35.5,37.7,"Tipton County, Tennessee",0.3,0.8,0.5
"G4701690","2006-2010",,,"Tennessee","47","Trousdale County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trousdale County, Tennessee",38.1,36.2,39.9,"Trousdale County, Tennessee",1.6,2.1,2.6
"G4701710","2006-2010",,,"Tennessee","47","Unicoi County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unicoi County, Tennessee",44.1,43.1,44.9,"Unicoi County, Tennessee",0.4,1.2,0.4
"G4701730","2006-2010",,,"Tennessee","47","Union County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, Tennessee",39.6,38.3,40.7,"Union County, Tennessee",0.8,0.7,0.6
