GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,TTRACTA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,LHT001,LHT002,LHT003,LHT004
"G0501050","2010","3","7","Arkansas","05","Perry County","105",,,,,,,,,,,"30780","99999","340",,,,,,,,,,,,"Perry County",4170,1742,1578,850
"G0501070","2010","3","7","Arkansas","05","Phillips County","107",,,,,,,,,,,"25760","99999","999",,,,,,,,,,,,"Phillips County",8491,2102,2588,3801
"G0501090","2010","3","7","Arkansas","05","Pike County","109",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Pike County",4457,1626,1715,1116
"G0501110","2010","3","7","Arkansas","05","Poinsett County","111",,,,,,,,,,,"27860","99999","308",,,,,,,,,,,,"Poinsett County",9754,3338,3005,3411
"G0501130","2010","3","7","Arkansas","05","Polk County","113",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Polk County",8450,3353,3167,1930
"G0501150","2010","3","7","Arkansas","05","Pope County","115",,,,,,,,,,,"40780","99999","999",,,,,,,,,,,,"Pope County",23353,10216,5778,7359
"G0501170","2010","3","7","Arkansas","05","Prairie County","117",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Prairie County",3685,1254,1477,954
"G0501190","2010","3","7","Arkansas","05","Pulaski County","119",,,,,,,,,,,"30780","99999","340",,,,,,,,,,,,"Pulaski County",158772,66888,27938,63946
"G0501210","2010","3","7","Arkansas","05","Randolph County","121",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Randolph County",7299,2948,2401,1950
"G0501230","2010","3","7","Arkansas","05","St. Francis County","123",,,,,,,,,,,"22620","99999","999",,,,,,,,,,,,"St. Francis County",9616,2949,2664,4003
"G0501250","2010","3","7","Arkansas","05","Saline County","125",,,,,,,,,,,"30780","99999","340",,,,,,,,,,,,"Saline County",41441,21691,10554,9196
"G0501270","2010","3","7","Arkansas","05","Scott County","127",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Scott County",4368,1518,1717,1133
"G0501290","2010","3","7","Arkansas","05","Searcy County","129",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Searcy County",3574,1096,1633,845
"G0501310","2010","3","7","Arkansas","05","Sebastian County","131",,,,,,,,,,,"22900","99999","999",,,,,,,,,,,,"Sebastian County",49599,19856,10860,18883
"G0501330","2010","3","7","Arkansas","05","Sevier County","133",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sevier County",5975,2356,1892,1727
"G0501350","2010","3","7","Arkansas","05","Sharp County","135",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sharp County",7360,3099,2683,1578
"G0501370","2010","3","7","Arkansas","05","Stone County","137",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Stone County",5325,1955,2187,1183
"G0501390","2010","3","7","Arkansas","05","Union County","139",,,,,,,,,,,"20980","99999","999",,,,,,,,,,,,"Union County",16951,6111,5998,4842
"G0501410","2010","3","7","Arkansas","05","Van Buren County","141",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Van Buren County",7433,2808,2981,1644
"G0501430","2010","3","7","Arkansas","05","Washington County","143",,,,,,,,,,,"22220","99999","999",,,,,,,,,,,,"Washington County",76389,30377,12387,33625
"G0501450","2010","3","7","Arkansas","05","White County","145",,,,,,,,,,,"42620","99999","340",,,,,,,,,,,,"White County",29342,11815,8256,9271
"G0501470","2010","3","7","Arkansas","05","Woodruff County","147",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Woodruff County",3134,892,1102,1140
"G0501490","2010","3","7","Arkansas","05","Yell County","149",,,,,,,,,,,"40780","99999","999",,,,,,,,,,,,"Yell County",8219,3162,2597,2460
"G0600010","2010","4","9","California","06","Alameda County","001",,,,,,,,,,,"41860","36084","488",,,,,,,,,,,,"Alameda County",545138,232188,59054,253896
"G0600030","2010","4","9","California","06","Alpine County","003",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Alpine County",497,210,147,140
"G0600050","2010","4","9","California","06","Amador County","005",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Amador County",14569,7010,3873,3686
"G0600070","2010","4","9","California","06","Butte County","007",,,,,,,,,,,"17020","99999","999",,,,,,,,,,,,"Butte County",87618,33742,17249,36627
"G0600090","2010","4","9","California","06","Calaveras County","009",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Calaveras County",18886,9589,4931,4366
"G0600110","2010","4","9","California","06","Colusa County","011",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Colusa County",7056,2956,1362,2738
"G0600130","2010","4","9","California","06","Contra Costa County","013",,,,,,,,,,,"41860","36084","488",,,,,,,,,,,,"Contra Costa County",375364,202821,49083,123460
"G0600150","2010","4","9","California","06","Del Norte County","015",,,,,,,,,,,"18860","99999","999",,,,,,,,,,,,"Del Norte County",9907,3472,2642,3793
"G0600170","2010","4","9","California","06","El Dorado County","017",,,,,,,,,,,"40900","99999","472",,,,,,,,,,,,"El Dorado County",70223,39037,12354,18832
"G0600190","2010","4","9","California","06","Fresno County","019",,,,,,,,,,,"23420","99999","260",,,,,,,,,,,,"Fresno County",289391,121604,37087,130700
"G0600210","2010","4","9","California","06","Glenn County","021",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Glenn County",9800,3992,2108,3700
"G0600230","2010","4","9","California","06","Humboldt County","023",,,,,,,,,,,"21700","99999","999",,,,,,,,,,,,"Humboldt County",56031,19111,11709,25211
"G0600250","2010","4","9","California","06","Imperial County","025",,,,,,,,,,,"20940","99999","999",,,,,,,,,,,,"Imperial County",49126,19648,7817,21661
"G0600270","2010","4","9","California","06","Inyo County","027",,,,,,,,,,,"13860","99999","999",,,,,,,,,,,,"Inyo County",8049,2354,2767,2928
"G0600290","2010","4","9","California","06","Kern County","029",,,,,,,,,,,"12540","99999","999",,,,,,,,,,,,"Kern County",254610,117313,35515,101782
"G0600310","2010","4","9","California","06","Kings County","031",,,,,,,,,,,"25260","99999","999",,,,,,,,,,,,"Kings County",41233,16973,5356,18904
"G0600330","2010","4","9","California","06","Lake County","033",,,,,,,,,,,"17340","99999","999",,,,,,,,,,,,"Lake County",26548,10767,6705,9076
"G0600350","2010","4","9","California","06","Lassen County","035",,,,,,,,,,,"45000","99999","999",,,,,,,,,,,,"Lassen County",10058,4417,2173,3468
"G0600370","2010","4","9","California","06","Los Angeles County","037",,,,,,,,,,,"31100","31084","348",,,,,,,,,,,,"Los Angeles County",3241204,1227146,317603,1696455
"G0600390","2010","4","9","California","06","Madera County","039",,,,,,,,,,,"31460","99999","260",,,,,,,,,,,,"Madera County",43317,19961,7765,15591
"G0600410","2010","4","9","California","06","Marin County","041",,,,,,,,,,,"41860","41884","488",,,,,,,,,,,,"Marin County",103210,48454,16183,38573
"G0600430","2010","4","9","California","06","Mariposa County","043",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Mariposa County",7693,2953,2274,2466
"G0600450","2010","4","9","California","06","Mendocino County","045",,,,,,,,,,,"46380","99999","999",,,,,,,,,,,,"Mendocino County",34945,12010,8591,14344
"G0600470","2010","4","9","California","06","Merced County","047",,,,,,,,,,,"32900","99999","999",,,,,,,,,,,,"Merced County",75642,30870,10326,34446
"G0600490","2010","4","9","California","06","Modoc County","049",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Modoc County",4064,1369,1417,1278
"G0600510","2010","4","9","California","06","Mono County","051",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Mono County",5768,2276,952,2540
"G0600530","2010","4","9","California","06","Monterey County","053",,,,,,,,,,,"41500","99999","999",,,,,,,,,,,,"Monterey County",125946,47779,16298,61869
"G0600550","2010","4","9","California","06","Napa County","055",,,,,,,,,,,"34900","99999","488",,,,,,,,,,,,"Napa County",48876,22247,8350,18279
"G0600570","2010","4","9","California","06","Nevada County","057",,,,,,,,,,,"46020","99999","472",,,,,,,,,,,,"Nevada County",41527,20729,9161,11637
"G0600590","2010","4","9","California","06","Orange County","059",,,,,,,,,,,"31100","42044","348",,,,,,,,,,,,"Orange County",992781,463835,124478,404468
"G0600610","2010","4","9","California","06","Placer County","061",,,,,,,,,,,"40900","99999","472",,,,,,,,,,,,"Placer County",132627,73357,20866,38404
"G0600630","2010","4","9","California","06","Plumas County","063",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Plumas County",8977,3793,2442,2742
"G0600650","2010","4","9","California","06","Riverside County","065",,,,,,,,,,,"40140","99999","348",,,,,,,,,,,,"Riverside County",686260,363460,98752,224048
"G0600670","2010","4","9","California","06","Sacramento County","067",,,,,,,,,,,"40900","99999","472",,,,,,,,,,,,"Sacramento County",513945,235049,60433,218463
"G0600690","2010","4","9","California","06","San Benito County","069",,,,,,,,,,,"41940","99999","488",,,,,,,,,,,,"San Benito County",16805,8787,2140,5878
"G0600710","2010","4","9","California","06","San Bernardino County","071",,,,,,,,,,,"40140","99999","348",,,,,,,,,,,,"San Bernardino County",611618,308012,75561,228045
"G0600730","2010","4","9","California","06","San Diego County","073",,,,,,,,,,,"41740","99999","999",,,,,,,,,,,,"San Diego County",1086865,463917,127108,495840
"G0600750","2010","4","9","California","06","San Francisco County","075",,,,,,,,,,,"41860","41884","488",,,,,,,,,,,,"San Francisco County",345811,91011,32635,222165
"G0600770","2010","4","9","California","06","San Joaquin County","077",,,,,,,,,,,"44700","99999","999",,,,,,,,,,,,"San Joaquin County",215007,100014,27256,87737
"G0600790","2010","4","9","California","06","San Luis Obispo County","079",,,,,,,,,,,"42020","99999","999",,,,,,,,,,,,"San Luis Obispo County",102016,43229,17691,41096
"G0600810","2010","4","9","California","06","San Mateo County","081",,,,,,,,,,,"41860","41884","488",,,,,,,,,,,,"San Mateo County",257837,116981,36129,104727
"G0600830","2010","4","9","California","06","Santa Barbara County","083",,,,,,,,,,,"42060","99999","999",,,,,,,,,,,,"Santa Barbara County",142104,53859,20968,67277
"G0600850","2010","4","9","California","06","Santa Clara County","085",,,,,,,,,,,"41940","99999","488",,,,,,,,,,,,"Santa Clara County",604204,271197,77101,255906
"G0600870","2010","4","9","California","06","Santa Cruz County","087",,,,,,,,,,,"42100","99999","488",,,,,,,,,,,,"Santa Cruz County",94355,40473,13756,40126
"G0600890","2010","4","9","California","06","Shasta County","089",,,,,,,,,,,"39820","99999","999",,,,,,,,,,,,"Shasta County",70346,30365,14912,25069
"G0600910","2010","4","9","California","06","Sierra County","091",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sierra County",1482,631,434,417
"G0600930","2010","4","9","California","06","Siskiyou County","093",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Siskiyou County",19505,7084,5545,6876
"G0600950","2010","4","9","California","06","Solano County","095",,,,,,,,,,,"46700","99999","488",,,,,,,,,,,,"Solano County",141758,73828,15820,52110
"G0600970","2010","4","9","California","06","Sonoma County","097",,,,,,,,,,,"42220","99999","488",,,,,,,,,,,,"Sonoma County",185825,83732,28548,73545
"G0600990","2010","4","9","California","06","Stanislaus County","099",,,,,,,,,,,"33700","99999","999",,,,,,,,,,,,"Stanislaus County",165180,77222,22142,65816
"G0601010","2010","4","9","California","06","Sutter County","101",,,,,,,,,,,"49700","99999","472",,,,,,,,,,,,"Sutter County",31437,14279,4933,12225
"G0601030","2010","4","9","California","06","Tehama County","103",,,,,,,,,,,"39780","99999","999",,,,,,,,,,,,"Tehama County",23767,10051,5312,8404
"G0601050","2010","4","9","California","06","Trinity County","105",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Trinity County",6083,2153,2131,1799
"G0601070","2010","4","9","California","06","Tulare County","107",,,,,,,,,,,"47300","99999","999",,,,,,,,,,,,"Tulare County",130352,57613,18973,53766
"G0601090","2010","4","9","California","06","Tuolumne County","109",,,,,,,,,,,"38020","99999","999",,,,,,,,,,,,"Tuolumne County",22156,9624,5847,6685
"G0601110","2010","4","9","California","06","Ventura County","111",,,,,,,,,,,"37100","99999","348",,,,,,,,,,,,"Ventura County",266920,139752,34416,92752
"G0601130","2010","4","9","California","06","Yolo County","113",,,,,,,,,,,"40900","99999","472",,,,,,,,,,,,"Yolo County",70872,28271,9145,33456
"G0601150","2010","4","9","California","06","Yuba County","115",,,,,,,,,,,"49700","99999","472",,,,,,,,,,,,"Yuba County",24307,10768,3700,9839
"G0800010","2010","4","8","Colorado","08","Adams County","001",,,,,,,,,,,"19740","99999","216",,,,,,,,,,,,"Adams County",153764,82706,18335,52723
"G0800030","2010","4","8","Colorado","08","Alamosa County","003",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Alamosa County",5995,2330,1317,2348
"G0800050","2010","4","8","Colorado","08","Arapahoe County","005",,,,,,,,,,,"19740","99999","216",,,,,,,,,,,,"Arapahoe County",224011,117978,25542,80491
"G0800070","2010","4","8","Colorado","08","Archuleta County","007",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Archuleta County",5267,2590,1357,1320
"G0800090","2010","4","8","Colorado","08","Baca County","009",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Baca County",1685,570,657,458
"G0800110","2010","4","8","Colorado","08","Bent County","011",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Bent County",1832,632,592,608
"G0800130","2010","4","8","Colorado","08","Boulder County","013",,,,,,,,,,,"14500","99999","216",,,,,,,,,,,,"Boulder County",119300,57517,17476,44307
"G0800140","2010","4","8","Colorado","08","Broomfield County","014",,,,,,,,,,,"19740","99999","216",,,,,,,,,,,,"Broomfield County",21414,12766,2731,5917
"G0800150","2010","4","8","Colorado","08","Chaffee County","015",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Chaffee County",7601,3287,2222,2092
"G0800170","2010","4","8","Colorado","08","Cheyenne County","017",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Cheyenne County",786,256,342,188
"G0800190","2010","4","8","Colorado","08","Clear Creek County","019",,,,,,,,,,,"19740","99999","216",,,,,,,,,,,,"Clear Creek County",4208,2410,817,981
"G0800210","2010","4","8","Colorado","08","Conejos County","021",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Conejos County",3118,1173,1235,710
"G0800230","2010","4","8","Colorado","08","Costilla County","023",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Costilla County",1550,463,732,355
"G0800250","2010","4","8","Colorado","08","Crowley County","025",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Crowley County",1306,553,377,376
"G0800270","2010","4","8","Colorado","08","Custer County","027",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Custer County",1925,915,647,363
"G0800290","2010","4","8","Colorado","08","Delta County","029",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Delta County",12703,5740,3829,3134
"G0800310","2010","4","8","Colorado","08","Denver County","031",,,,,,,,,,,"19740","99999","216",,,,,,,,,,,,"Denver County",263107,103999,27530,131578
"G0800330","2010","4","8","Colorado","08","Dolores County","033",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Dolores County",899,336,391,172
"G0800350","2010","4","8","Colorado","08","Douglas County","035",,,,,,,,,,,"19740","99999","216",,,,,,,,,,,,"Douglas County",102018,73411,8819,19788
"G0800370","2010","4","8","Colorado","08","Eagle County","037",,,,,,,,,,,"20780","99999","999",,,,,,,,,,,,"Eagle County",19236,9922,2421,6893
"G0800390","2010","4","8","Colorado","08","Elbert County","039",,,,,,,,,,,"19740","99999","216",,,,,,,,,,,,"Elbert County",8380,6243,1139,998
"G0800410","2010","4","8","Colorado","08","El Paso County","041",,,,,,,,,,,"17820","99999","999",,,,,,,,,,,,"El Paso County",235959,123013,29280,83666
"G0800430","2010","4","8","Colorado","08","Fremont County","043",,,,,,,,,,,"15860","99999","999",,,,,,,,,,,,"Fremont County",16582,8020,4401,4161
"G0800450","2010","4","8","Colorado","08","Garfield County","045",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Garfield County",20359,10513,2904,6942
"G0800470","2010","4","8","Colorado","08","Gilpin County","047",,,,,,,,,,,"19740","99999","216",,,,,,,,,,,,"Gilpin County",2460,1524,370,566
"G0800490","2010","4","8","Colorado","08","Grand County","049",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Grand County",6469,3175,1282,2012
"G0800510","2010","4","8","Colorado","08","Gunnison County","051",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Gunnison County",6516,2770,1130,2616
"G0800530","2010","4","8","Colorado","08","Hinsdale County","053",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hinsdale County",362,158,93,111
"G0800550","2010","4","8","Colorado","08","Huerfano County","055",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Huerfano County",3137,1215,1023,899
"G0800570","2010","4","8","Colorado","08","Jackson County","057",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Jackson County",649,181,249,219
"G0800590","2010","4","8","Colorado","08","Jefferson County","059",,,,,,,,,,,"19740","99999","216",,,,,,,,,,,,"Jefferson County",218160,120887,33254,64019
"G0800610","2010","4","8","Colorado","08","Kiowa County","061",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Kiowa County",619,192,237,190
"G0800630","2010","4","8","Colorado","08","Kit Carson County","063",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Kit Carson County",3038,1109,1051,878
"G0800650","2010","4","8","Colorado","08","Lake County","065",,,,,,,,,,,"20780","99999","999",,,,,,,,,,,,"Lake County",2953,1291,686,976
"G0800670","2010","4","8","Colorado","08","La Plata County","067",,,,,,,,,,,"20420","99999","999",,,,,,,,,,,,"La Plata County",21100,9688,4424,6988
"G0800690","2010","4","8","Colorado","08","Larimer County","069",,,,,,,,,,,"22660","99999","999",,,,,,,,,,,,"Larimer County",120295,60205,18536,41554
"G0800710","2010","4","8","Colorado","08","Las Animas County","071",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Las Animas County",6384,2581,1892,1911
"G0800730","2010","4","8","Colorado","08","Lincoln County","073",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lincoln County",1948,723,574,651
"G0800750","2010","4","8","Colorado","08","Logan County","075",,,,,,,,,,,"44540","99999","999",,,,,,,,,,,,"Logan County",8047,3336,2124,2587
"G0800770","2010","4","8","Colorado","08","Mesa County","077",,,,,,,,,,,"24300","99999","999",,,,,,,,,,,,"Mesa County",58095,29788,11718,16589
"G0800790","2010","4","8","Colorado","08","Mineral County","079",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Mineral County",355,142,152,61
"G0800810","2010","4","8","Colorado","08","Moffat County","081",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Moffat County",5465,2651,1152,1662
"G0800830","2010","4","8","Colorado","08","Montezuma County","083",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Montezuma County",10541,4421,3208,2912
"G0800850","2010","4","8","Colorado","08","Montrose County","085",,,,,,,,,,,"33940","99999","999",,,,,,,,,,,,"Montrose County",16484,7506,4419,4559
"G0800870","2010","4","8","Colorado","08","Morgan County","087",,,,,,,,,,,"22820","99999","999",,,,,,,,,,,,"Morgan County",10294,4377,2314,3603
"G0800890","2010","4","8","Colorado","08","Otero County","089",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Otero County",7729,2905,2114,2710
"G0800910","2010","4","8","Colorado","08","Ouray County","091",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Ouray County",2022,961,537,524
"G0800930","2010","4","8","Colorado","08","Park County","093",,,,,,,,,,,"19740","99999","216",,,,,,,,,,,,"Park County",7174,4711,1358,1105
"G0800950","2010","4","8","Colorado","08","Phillips County","095",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Phillips County",1819,771,535,513
"G0800970","2010","4","8","Colorado","08","Pitkin County","097",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Pitkin County",8152,3451,1453,3248
"G0800990","2010","4","8","Colorado","08","Prowers County","099",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Prowers County",4935,1892,1387,1656
"G0801010","2010","4","8","Colorado","08","Pueblo County","101",,,,,,,,,,,"39380","99999","999",,,,,,,,,,,,"Pueblo County",62972,29477,12771,20724
"G0801030","2010","4","8","Colorado","08","Rio Blanco County","103",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Rio Blanco County",2647,1227,648,772
"G0801050","2010","4","8","Colorado","08","Rio Grande County","105",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Rio Grande County",4779,1981,1237,1561
"G0801070","2010","4","8","Colorado","08","Routt County","107",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Routt County",9892,5181,1733,2978
"G0801090","2010","4","8","Colorado","08","Saguache County","109",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Saguache County",2640,1013,808,819
"G0801110","2010","4","8","Colorado","08","San Juan County","111",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"San Juan County",344,121,89,134
"G0801130","2010","4","8","Colorado","08","San Miguel County","113",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"San Miguel County",3454,1457,504,1493
"G0801150","2010","4","8","Colorado","08","Sedgwick County","115",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sedgwick County",1093,363,410,320
