GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,JM0E001,JM0E002,JM0E003,JM0E004,JM0E005,JM0E006,JM0E007,JM0E008,JM0E009,JM0E010,JM0E011,JM0E012,JM0E013,JM0E014,JM0E015,JM0E016,JM0E017,JM0E018,JM0E019,JM0E020,JM0E021,JT5E001,JT5E002,JT5E003,NAME_M,JM0M001,JM0M002,JM0M003,JM0M004,JM0M005,JM0M006,JM0M007,JM0M008,JM0M009,JM0M010,JM0M011,JM0M012,JM0M013,JM0M014,JM0M015,JM0M016,JM0M017,JM0M018,JM0M019,JM0M020,JM0M021,JT5M001,JT5M002,JT5M003
"G4803290","2006-2010",,,"Texas","48","Midland County","329",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Midland County, Texas",64533,61239,53369,7870,5252,1256,1019,314,29,162,162,0,0,0,0,0,256,39,463,303,2071,132103,5179,126924,"Midland County, Texas",1105,1072,1210,838,635,307,335,133,40,97,97,127,127,127,127,127,127,38,169,139,409,-1,-1,-1
"G4803310","2006-2010",,,"Texas","48","Milam County","331",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Milam County, Texas",10023,9110,7899,1211,1066,88,57,0,0,0,0,0,0,0,0,0,29,63,203,288,330,24934,1054,23880,"Milam County, Texas",417,409,462,268,263,44,45,127,127,127,127,127,127,127,127,127,45,92,73,123,118,-1,-1,-1
"G4803330","2006-2010",,,"Texas","48","Mills County","333",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mills County, Texas",2040,1912,1798,114,109,5,0,0,0,0,0,0,0,0,0,0,0,0,49,13,66,4887,111,4776,"Mills County, Texas",201,191,182,54,53,7,127,127,127,127,127,127,127,127,127,127,127,127,33,16,24,-1,-1,-1
"G4803350","2006-2010",,,"Texas","48","Mitchell County","335",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mitchell County, Texas",2602,2455,2290,165,132,9,24,0,0,0,0,0,0,0,0,0,0,0,46,55,46,9342,266,9076,"Mitchell County, Texas",298,273,273,91,81,15,40,127,127,127,127,127,127,127,127,127,127,127,39,98,40,-1,-1,-1
"G4803370","2006-2010",,,"Texas","48","Montague County","337",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montague County, Texas",8540,7708,6420,1288,915,217,112,10,34,36,36,0,0,0,0,0,17,34,232,22,491,19789,878,18911,"Montague County, Texas",359,388,404,286,259,107,90,11,35,29,29,127,127,127,127,127,18,51,105,26,161,-1,-1,-1
"G4803390","2006-2010",,,"Texas","48","Montgomery County","339",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Texas",197321,179950,154761,25189,19493,3517,834,574,771,2407,2407,0,0,0,0,39,337,376,1873,1927,10412,427717,22489,405228,"Montgomery County, Texas",1757,1879,1678,1377,1222,551,223,199,221,307,307,127,127,127,127,41,125,170,454,336,732,-1,-1,-1
"G4803410","2006-2010",,,"Texas","48","Moore County","341",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Moore County, Texas",9492,8562,6907,1655,1391,186,45,33,0,9,9,0,0,0,0,0,13,16,403,319,170,21102,572,20530,"Moore County, Texas",473,450,514,335,327,111,41,34,127,15,15,127,127,127,127,127,16,27,289,153,76,-1,-1,-1
"G4803430","2006-2010",,,"Texas","48","Morris County","343",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morris County, Texas",5001,4752,4362,390,326,27,24,13,0,33,33,0,0,0,0,0,11,0,32,56,117,13077,513,12564,"Morris County, Texas",252,259,271,105,104,24,32,14,127,49,49,127,127,127,127,127,13,127,28,40,91,-1,-1,-1
"G4803450","2006-2010",,,"Texas","48","Motley County","345",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Motley County, Texas",451,365,309,56,19,34,3,0,0,0,0,0,0,0,0,0,0,0,25,0,61,1123,14,1109,"Motley County, Texas",74,67,65,42,13,41,4,127,127,127,127,127,127,127,127,127,127,127,21,127,37,-1,-1,-1
"G4803470","2006-2010",,,"Texas","48","Nacogdoches County","347",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nacogdoches County, Texas",27448,24275,21210,3065,2620,306,48,15,76,105,105,0,0,0,0,0,42,129,1403,265,1229,63141,2277,60864,"Nacogdoches County, Texas",785,850,860,432,435,120,39,16,101,72,72,127,127,127,127,127,40,107,255,125,267,-1,-1,-1
"G4803490","2006-2010",,,"Texas","48","Navarro County","349",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Navarro County, Texas",20195,18874,15705,3169,2138,442,284,245,60,0,0,0,0,0,0,0,17,13,329,161,801,47483,2019,45464,"Navarro County, Texas",589,552,528,401,320,223,115,153,77,127,127,127,127,127,127,127,19,20,169,74,192,-1,-1,-1
"G4803510","2006-2010",,,"Texas","48","Newton County","351",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Newton County, Texas",5227,4895,4071,824,568,135,121,0,0,33,33,0,0,0,0,0,0,0,94,177,28,14389,905,13484,"Newton County, Texas",398,418,386,264,211,89,90,127,127,35,35,127,127,127,127,127,127,127,75,108,32,-1,-1,-1
"G4803530","2006-2010",,,"Texas","48","Nolan County","353",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nolan County, Texas",6787,6319,5215,1104,658,264,129,23,30,20,20,0,0,0,0,0,10,0,134,80,224,14990,728,14262,"Nolan County, Texas",311,311,370,249,184,157,78,26,27,30,30,127,127,127,127,127,17,127,57,63,97,-1,-1,-1
"G4803550","2006-2010",,,"Texas","48","Nueces County","355",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nueces County, Texas",147257,133569,116047,17522,14284,2100,604,368,166,2597,2566,0,15,16,0,0,644,621,2784,3178,3864,334370,15695,318675,"Nueces County, Texas",1983,1970,2129,1031,971,332,180,135,122,434,433,127,23,25,127,127,181,178,766,519,502,-1,-1,-1
"G4803570","2006-2010",,,"Texas","48","Ochiltree County","357",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ochiltree County, Texas",4317,3998,3229,769,407,135,215,0,12,0,0,0,0,0,0,0,21,0,76,147,75,9953,324,9629,"Ochiltree County, Texas",242,244,276,196,146,95,91,127,20,127,127,127,127,127,127,127,32,127,65,84,56,-1,-1,-1
"G4803590","2006-2010",,,"Texas","48","Oldham County","359",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oldham County, Texas",1049,783,716,67,67,0,0,0,0,4,4,0,0,0,0,0,0,5,42,76,139,2020,62,1958,"Oldham County, Texas",86,100,97,40,40,127,127,127,127,6,6,127,127,127,127,127,127,8,29,93,54,-1,-1,-1
"G4803610","2006-2010",,,"Texas","48","Orange County","361",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, Texas",33321,31741,29195,2546,1991,393,80,82,0,110,110,0,0,0,0,0,69,22,238,617,524,82014,4549,77465,"Orange County, Texas",795,838,825,417,377,151,60,64,127,104,104,127,127,127,127,127,63,24,114,213,169,-1,-1,-1
"G4803630","2006-2010",,,"Texas","48","Palo Pinto County","363",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palo Pinto County, Texas",11584,10533,9293,1240,963,108,120,27,22,24,24,0,0,0,0,0,22,6,325,434,240,27927,2404,25523,"Palo Pinto County, Texas",486,489,497,243,206,79,82,38,25,32,32,127,127,127,127,127,33,10,117,155,78,-1,-1,-1
"G4803650","2006-2010",,,"Texas","48","Panola County","365",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Panola County, Texas",9536,8799,7876,923,743,147,15,18,0,32,32,0,0,0,0,0,28,0,331,108,238,23569,1458,22111,"Panola County, Texas",473,498,488,237,230,100,22,27,127,50,50,127,127,127,127,127,34,127,175,65,109,-1,-1,-1
"G4803670","2006-2010",,,"Texas","48","Parker County","367",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parker County, Texas",49971,46363,40690,5673,4505,767,179,167,55,102,59,25,4,14,0,0,134,19,574,316,2463,112158,6895,105263,"Parker County, Texas",1241,1154,1233,586,548,193,87,91,46,67,46,37,6,18,127,127,103,22,182,147,406,-1,-1,-1
"G4803690","2006-2010",,,"Texas","48","Parmer County","369",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parmer County, Texas",4518,4122,3539,583,480,56,47,0,0,0,0,0,0,0,0,0,0,0,29,42,325,10098,320,9778,"Parmer County, Texas",203,229,282,157,146,34,37,127,127,127,127,127,127,127,127,127,127,127,21,37,103,-1,-1,-1
"G4803710","2006-2010",,,"Texas","48","Pecos County","371",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pecos County, Texas",5638,5161,4635,526,282,158,28,58,0,0,0,0,0,0,0,0,11,13,218,36,199,15400,450,14950,"Pecos County, Texas",738,677,620,177,143,97,39,63,127,127,127,127,127,127,127,127,19,17,117,33,98,-1,-1,-1
"G4803730","2006-2010",,,"Texas","48","Polk County","373",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, Texas",14888,13780,11628,2152,1832,193,67,57,3,78,78,0,0,0,0,8,0,17,176,364,465,45590,1627,43963,"Polk County, Texas",607,596,637,338,323,96,68,45,5,61,61,127,127,127,127,12,127,26,91,132,131,-1,-1,-1
"G4803750","2006-2010",,,"Texas","48","Potter County","375",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Potter County, Texas",53866,50466,42491,7975,6096,1098,624,60,97,538,525,13,0,0,0,45,133,94,973,590,1027,120124,6281,113843,"Potter County, Texas",910,898,1085,808,642,252,276,43,81,184,183,21,127,127,127,37,87,86,266,222,332,-1,-1,-1
"G4803770","2006-2010",,,"Texas","48","Presidio County","377",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Presidio County, Texas",2784,2313,1498,815,459,110,176,0,70,0,0,0,0,0,0,14,0,5,286,0,166,7703,193,7510,"Presidio County, Texas",298,278,242,223,197,81,119,127,76,127,127,127,127,127,127,22,127,9,131,127,112,-1,-1,-1
"G4803790","2006-2010",,,"Texas","48","Rains County","379",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rains County, Texas",4902,4454,3664,790,601,129,22,24,14,55,55,0,0,0,0,0,27,0,15,58,293,10942,969,9973,"Rains County, Texas",270,293,329,235,224,110,31,28,24,61,61,127,127,127,127,127,40,127,24,43,110,-1,-1,-1
"G4803810","2006-2010",,,"Texas","48","Randall County","381",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Randall County, Texas",60102,56437,50592,5845,4215,1027,409,124,70,164,155,0,0,0,9,0,203,78,1118,200,1902,116811,5817,110994,"Randall County, Texas",986,958,1051,567,479,221,156,65,59,87,86,127,127,127,16,127,83,51,273,89,299,-1,-1,-1
"G4803830","2006-2010",,,"Texas","48","Reagan County","383",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reagan County, Texas",1598,1478,1251,227,95,29,53,20,30,0,0,0,0,0,0,0,5,0,39,0,76,3298,63,3235,"Reagan County, Texas",128,121,138,96,68,27,39,27,25,127,127,127,127,127,127,127,10,127,42,127,48,-1,-1,-1
"G4803850","2006-2010",,,"Texas","48","Real County","385",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Real County, Texas",1083,842,714,128,102,17,9,0,0,0,0,0,0,0,0,0,0,0,58,25,158,3279,88,3191,"Real County, Texas",144,137,123,65,59,16,13,127,127,127,127,127,127,127,127,127,127,127,33,26,56,-1,-1,-1
"G4803870","2006-2010",,,"Texas","48","Red River County","387",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red River County, Texas",5023,4580,3847,733,505,171,57,0,0,38,38,0,0,0,0,0,0,42,71,40,252,12987,472,12515,"Red River County, Texas",288,277,286,196,163,106,42,127,127,29,29,127,127,127,127,127,127,46,44,41,105,-1,-1,-1
"G4803890","2006-2010",,,"Texas","48","Reeves County","389",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reeves County, Texas",4774,4223,3416,807,477,235,89,6,0,0,0,0,0,0,0,0,0,40,337,36,138,13269,613,12656,"Reeves County, Texas",403,462,425,355,186,171,96,9,127,127,127,127,127,127,127,127,127,38,272,38,71,-1,-1,-1
"G4803910","2006-2010",,,"Texas","48","Refugio County","391",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Refugio County, Texas",2661,2499,2108,391,261,54,32,44,0,0,0,0,0,0,0,0,0,7,88,8,59,7434,159,7275,"Refugio County, Texas",668,641,490,195,138,38,35,52,127,127,127,127,127,127,127,127,127,10,49,20,41,-1,-1,-1
"G4803930","2006-2010",,,"Texas","48","Roberts County","393",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roberts County, Texas",420,363,327,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,29,877,27,850,"Roberts County, Texas",56,58,54,17,17,127,127,127,127,127,127,127,127,127,127,127,127,127,19,127,19,-1,-1,-1
"G4803950","2006-2010",,,"Texas","48","Robertson County","395",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Robertson County, Texas",6588,5669,4776,893,581,174,21,117,0,9,9,0,0,0,0,0,3,25,170,361,351,16574,557,16017,"Robertson County, Texas",368,344,344,208,169,97,21,82,127,16,16,127,127,127,127,127,6,37,85,128,126,-1,-1,-1
"G4803970","2006-2010",,,"Texas","48","Rockwall County","397",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockwall County, Texas",35295,32517,28376,4141,3082,789,167,80,23,197,120,0,57,20,0,7,108,32,348,240,1846,73311,4013,69298,"Rockwall County, Texas",724,763,928,528,469,183,87,48,32,85,74,127,54,29,127,12,92,38,148,157,288,-1,-1,-1
"G4803990","2006-2010",,,"Texas","48","Runnels County","399",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Runnels County, Texas",4317,4016,3771,245,179,49,17,0,0,0,0,0,0,0,0,0,4,0,75,51,171,10492,499,9993,"Runnels County, Texas",321,305,307,82,70,33,18,127,127,127,127,127,127,127,127,127,7,127,50,41,67,-1,-1,-1
"G4804010","2006-2010",,,"Texas","48","Rusk County","401",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rusk County, Texas",20813,19667,18150,1517,1168,172,145,24,8,5,5,0,0,0,0,0,51,36,319,193,542,52016,1774,50242,"Rusk County, Texas",1193,1162,1124,258,232,89,113,25,9,7,7,127,127,127,127,127,45,36,151,92,143,-1,-1,-1
"G4804030","2006-2010",,,"Texas","48","Sabine County","403",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sabine County, Texas",3112,2679,2330,349,201,87,61,0,0,18,18,0,0,0,0,0,0,0,87,235,93,10653,573,10080,"Sabine County, Texas",311,296,283,163,120,92,73,127,127,27,27,127,127,127,127,127,127,127,56,122,91,-1,-1,-1
"G4804050","2006-2010",,,"Texas","48","San Augustine County","405",,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Augustine County, Texas",2870,2632,2170,462,269,7,108,61,17,3,3,0,0,0,0,0,11,0,89,69,66,8996,188,8808,"San Augustine County, Texas",362,357,364,183,119,12,93,57,27,12,12,127,127,127,127,127,21,127,48,58,60,-1,-1,-1
"G4804070","2006-2010",,,"Texas","48","San Jacinto County","407",,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Jacinto County, Texas",9281,8748,7593,1155,803,246,77,14,15,46,46,0,0,0,0,0,0,0,122,33,332,25859,1097,24762,"San Jacinto County, Texas",566,545,539,259,233,118,73,22,19,51,51,127,127,127,127,127,127,127,87,37,152,-1,-1,-1
"G4804090","2006-2010",,,"Texas","48","San Patricio County","409",,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Patricio County, Texas",28055,24549,21338,3211,2496,605,83,14,13,31,21,0,10,0,0,47,242,23,872,1485,806,66100,2195,63905,"San Patricio County, Texas",863,744,797,460,409,244,109,24,22,22,20,127,11,127,127,54,139,30,646,266,201,-1,-1,-1
"G4804110","2006-2010",,,"Texas","48","San Saba County","411",,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Saba County, Texas",2451,2228,1630,598,512,55,29,0,2,0,0,0,0,0,0,0,7,0,84,12,120,6023,298,5725,"San Saba County, Texas",299,276,198,249,250,44,34,127,7,127,127,127,127,127,127,127,10,127,55,19,67,-1,-1,-1
"G4804130","2006-2010",,,"Texas","48","Schleicher County","413",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schleicher County, Texas",1512,1349,1202,147,72,17,41,17,0,0,0,0,0,0,0,0,0,0,63,3,97,3343,77,3266,"Schleicher County, Texas",133,135,124,64,39,19,44,17,127,127,127,127,127,127,127,127,127,127,40,6,58,-1,-1,-1
"G4804150","2006-2010",,,"Texas","48","Scurry County","415",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scurry County, Texas",6386,5913,5281,632,397,36,130,69,0,0,0,0,0,0,0,0,19,30,136,111,177,16579,568,16011,"Scurry County, Texas",376,415,425,178,122,38,85,74,127,127,127,127,127,127,127,127,24,40,113,97,84,-1,-1,-1
"G4804170","2006-2010",,,"Texas","48","Shackelford County","417",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shackelford County, Texas",1480,1338,1173,165,126,26,9,4,0,0,0,0,0,0,0,0,5,4,31,49,53,3182,159,3023,"Shackelford County, Texas",113,109,111,58,54,20,10,7,127,127,127,127,127,127,127,127,8,5,31,31,32,-1,-1,-1
"G4804190","2006-2010",,,"Texas","48","Shelby County","419",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shelby County, Texas",10129,9110,7665,1445,1122,195,70,32,26,131,98,33,0,0,0,0,11,0,325,124,428,25423,860,24563,"Shelby County, Texas",457,475,553,304,273,95,73,36,42,110,96,52,127,127,127,127,14,127,134,70,147,-1,-1,-1
"G4804210","2006-2010",,,"Texas","48","Sherman County","421",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sherman County, Texas",1357,1175,1020,155,107,36,3,3,6,0,0,0,0,0,0,0,0,10,83,28,61,3000,71,2929,"Sherman County, Texas",88,91,99,42,34,27,5,5,6,127,127,127,127,127,127,127,127,9,47,29,30,-1,-1,-1
"G4804230","2006-2010",,,"Texas","48","Smith County","423",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Smith County, Texas",91396,82100,72626,9474,6722,1720,486,341,205,382,382,0,0,0,0,18,300,192,1087,2228,5089,203393,10335,193058,"Smith County, Texas",1346,1496,1557,899,698,494,155,149,163,147,147,127,127,127,127,22,112,138,254,465,665,-1,-1,-1
"G4804250","2006-2010",,,"Texas","48","Somervell County","425",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Somervell County, Texas",3560,3466,3206,260,232,28,0,0,0,0,0,0,0,0,0,0,0,0,49,21,24,8200,289,7911,"Somervell County, Texas",266,269,268,130,134,31,127,127,127,127,127,127,127,127,127,127,127,127,50,25,24,-1,-1,-1
"G4804270","2006-2010",,,"Texas","48","Starr County","427",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Starr County, Texas",19701,17593,14538,3055,2180,550,168,92,65,59,59,0,0,0,0,24,5,0,843,309,868,59989,986,59003,"Starr County, Texas",868,865,830,584,509,265,92,86,66,56,56,127,127,127,127,38,9,127,224,112,248,-1,-1,-1
"G4804290","2006-2010",,,"Texas","48","Stephens County","429",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stephens County, Texas",4000,3589,3229,360,191,112,57,0,0,14,14,0,0,0,0,0,0,0,104,149,144,9562,457,9105,"Stephens County, Texas",305,292,298,139,105,87,52,127,127,19,19,127,127,127,127,127,127,127,71,108,95,-1,-1,-1
"G4804310","2006-2010",,,"Texas","48","Sterling County","431",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sterling County, Texas",509,410,388,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,83,1160,29,1131,"Sterling County, Texas",89,92,86,19,19,127,127,127,127,127,127,127,127,127,127,127,127,127,11,5,44,-1,-1,-1
"G4804330","2006-2010",,,"Texas","48","Stonewall County","433",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stonewall County, Texas",697,602,501,101,98,3,0,0,0,0,0,0,0,0,0,0,0,0,28,24,43,1434,75,1359,"Stonewall County, Texas",90,75,78,30,31,7,127,127,127,127,127,127,127,127,127,127,127,127,20,27,33,-1,-1,-1
"G4804350","2006-2010",,,"Texas","48","Sutton County","435",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sutton County, Texas",2001,1752,1431,321,137,140,38,6,0,0,0,0,0,0,0,0,0,63,50,0,136,4257,171,4086,"Sutton County, Texas",176,185,197,140,105,138,41,9,127,127,127,127,127,127,127,127,127,70,29,127,103,-1,-1,-1
"G4804370","2006-2010",,,"Texas","48","Swisher County","437",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Swisher County, Texas",2753,2570,2230,340,258,43,39,0,0,0,0,0,0,0,0,0,0,0,48,17,118,7828,331,7497,"Swisher County, Texas",196,199,192,155,128,44,34,127,127,127,127,127,127,127,127,127,127,127,42,21,60,-1,-1,-1
"G4804390","2006-2010",,,"Texas","48","Tarrant County","439",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tarrant County, Texas",833242,771328,683392,87936,67561,11708,4647,2704,1316,5945,3888,113,189,1755,0,246,2104,1275,10042,9961,32341,1743300,87347,1655953,"Tarrant County, Texas",3834,4187,4557,2719,2315,1012,509,494,336,661,605,69,102,279,127,196,298,242,824,962,1377,-1,-1,-1
"G4804410","2006-2010",,,"Texas","48","Taylor County","441",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Taylor County, Texas",62282,57455,50634,6821,5488,687,325,302,19,287,287,0,0,0,0,27,241,305,1499,891,1577,129477,7978,121499,"Taylor County, Texas",1002,1114,1144,736,665,176,156,302,27,123,123,127,127,127,127,43,102,128,342,362,350,-1,-1,-1
"G4804430","2006-2010",,,"Texas","48","Terrell County","443",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Terrell County, Texas",386,316,302,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,62,850,0,850,"Terrell County, Texas",103,87,84,17,17,127,127,127,127,127,127,127,127,127,127,127,127,127,13,127,52,-1,-1,-1
"G4804450","2006-2010",,,"Texas","48","Terry County","445",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Terry County, Texas",4891,4814,3949,865,587,252,13,13,0,1,1,0,0,0,0,0,2,0,18,1,55,12498,539,11959,"Terry County, Texas",337,348,367,270,200,170,21,23,127,5,5,127,127,127,127,127,3,127,17,4,54,-1,-1,-1
"G4804470","2006-2010",,,"Texas","48","Throckmorton County","447",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Throckmorton County, Texas",721,674,661,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,14,5,28,1814,60,1754,"Throckmorton County, Texas",103,103,101,15,12,8,127,127,127,127,127,127,127,127,127,127,127,127,15,5,25,-1,-1,-1
"G4804490","2006-2010",,,"Texas","48","Titus County","449",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Titus County, Texas",12245,11589,9928,1661,1378,168,71,6,38,38,38,0,0,0,0,0,19,0,181,172,246,30995,1276,29719,"Titus County, Texas",512,517,495,247,245,77,59,10,42,37,37,127,127,127,127,127,25,127,107,73,90,-1,-1,-1
"G4804510","2006-2010",,,"Texas","48","Tom Green County","451",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tom Green County, Texas",51207,45411,39578,5833,4297,1048,330,93,65,196,196,0,0,0,0,11,164,66,2866,784,1709,108000,5238,102762,"Tom Green County, Texas",914,990,968,609,556,260,117,54,50,93,93,127,127,127,127,17,94,47,673,279,340,-1,-1,-1
"G4804530","2006-2010",,,"Texas","48","Travis County","453",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Travis County, Texas",511483,432885,373443,59442,42838,9076,4404,2415,709,19809,19635,35,80,59,0,540,1550,4470,9840,10779,31610,979712,50635,929077,"Travis County, Texas",3102,3441,3725,2292,1757,881,913,545,219,1064,1062,32,59,50,127,181,267,549,802,1254,1209,-1,-1,-1
"G4804550","2006-2010",,,"Texas","48","Trinity County","455",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trinity County, Texas",4837,4525,3915,610,500,87,3,20,0,0,0,0,0,0,0,0,0,26,48,51,187,14451,200,14251,"Trinity County, Texas",345,322,374,193,167,74,10,24,127,127,127,127,127,127,127,127,127,37,49,41,90,-1,-1,-1
"G4804570","2006-2010",,,"Texas","48","Tyler County","457",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tyler County, Texas",6580,6115,5345,770,613,143,14,0,0,29,29,0,0,0,0,0,7,20,107,160,142,21472,701,20771,"Tyler County, Texas",538,480,469,276,250,87,17,127,127,41,41,127,127,127,127,127,11,33,87,85,71,-1,-1,-1
"G4804590","2006-2010",,,"Texas","48","Upshur County","459",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Upshur County, Texas",16174,14754,12755,1999,1540,337,21,80,21,5,5,0,0,0,0,0,4,79,338,77,917,38685,2086,36599,"Upshur County, Texas",507,597,607,347,317,158,22,62,36,7,7,127,127,127,127,127,7,85,136,46,288,-1,-1,-1
"G4804610","2006-2010",,,"Texas","48","Upton County","461",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Upton County, Texas",1254,1167,1073,94,58,25,7,0,4,0,0,0,0,0,0,0,0,0,28,18,41,3243,85,3158,"Upton County, Texas",508,466,436,61,38,32,22,127,9,127,127,127,127,127,127,127,127,127,24,21,38,-1,-1,-1
"G4804630","2006-2010",,,"Texas","48","Uvalde County","463",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Uvalde County, Texas",10472,9455,8021,1434,942,250,93,133,16,0,0,0,0,0,0,0,25,23,535,90,344,26285,1218,25067,"Uvalde County, Texas",610,636,632,264,237,116,75,94,25,127,127,127,127,127,127,127,27,36,214,48,170,-1,-1,-1
"G4804650","2006-2010",,,"Texas","48","Val Verde County","465",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Val Verde County, Texas",19617,18107,15374,2733,1889,715,71,10,48,45,26,0,0,19,0,0,63,155,402,323,522,48088,1691,46397,"Val Verde County, Texas",600,611,681,463,377,300,53,15,75,44,31,127,127,29,127,127,40,89,148,160,223,-1,-1,-1
"G4804670","2006-2010",,,"Texas","48","Van Zandt County","467",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Van Zandt County, Texas",21253,20079,16697,3382,2437,518,239,74,114,0,0,0,0,0,0,0,6,12,293,167,696,52362,3124,49238,"Van Zandt County, Texas",694,644,615,414,336,173,115,52,169,127,127,127,127,127,127,127,9,20,115,66,161,-1,-1,-1
"G4804690","2006-2010",,,"Texas","48","Victoria County","469",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Victoria County, Texas",39197,36915,30546,6369,4102,1380,634,224,29,436,414,0,0,0,22,27,77,93,756,210,683,85813,3681,82132,"Victoria County, Texas",741,730,940,703,580,351,182,113,37,158,155,127,127,127,33,43,55,92,215,103,175,-1,-1,-1
"G4804710","2006-2010",,,"Texas","48","Walker County","471",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Walker County, Texas",20706,19153,17163,1990,1726,125,114,0,25,36,16,20,0,0,0,0,25,61,819,123,489,66353,2523,63830,"Walker County, Texas",1311,1396,1179,456,436,74,110,127,36,44,27,32,127,127,127,127,25,74,469,107,191,-1,-1,-1
"G4804730","2006-2010",,,"Texas","48","Waller County","473",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Waller County, Texas",18352,16873,14065,2808,2180,449,89,26,64,42,42,0,0,0,0,16,9,19,379,107,907,40831,1720,39111,"Waller County, Texas",613,675,675,448,416,180,68,25,69,36,36,127,127,127,127,26,14,33,140,94,233,-1,-1,-1
