GISJOIN,id,Temp,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,UAA,URBRURALA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,H7V001
G2001870,20018,G20018,2010,2,4,Kansas,20,Stanton County,187,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Stanton County,,2235
G2001890,20018,G20018,2010,2,4,Kansas,20,Stevens County,189,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Stevens County,,5724
G2001910,20019,G20019,2010,2,4,Kansas,20,Sumner County,191,,,,,,,,,,,,,,48620,99999,556,,,,,,,,,,,,,,Sumner County,,24132
G2001930,20019,G20019,2010,2,4,Kansas,20,Thomas County,193,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Thomas County,,7900
G2001950,20019,G20019,2010,2,4,Kansas,20,Trego County,195,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Trego County,,3001
G2001970,20019,G20019,2010,2,4,Kansas,20,Wabaunsee County,197,,,,,,,,,,,,,,45820,99999,999,,,,,,,,,,,,,,Wabaunsee County,,7053
G2001990,20019,G20019,2010,2,4,Kansas,20,Wallace County,199,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Wallace County,,1485
G2002010,20020,G20020,2010,2,4,Kansas,20,Washington County,201,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Washington County,,5799
G2002030,20020,G20020,2010,2,4,Kansas,20,Wichita County,203,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Wichita County,,2234
G2002050,20020,G20020,2010,2,4,Kansas,20,Wilson County,205,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Wilson County,,9409
G2002070,20020,G20020,2010,2,4,Kansas,20,Woodson County,207,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Woodson County,,3309
G2002090,20020,G20020,2010,2,4,Kansas,20,Wyandotte County,209,,,,,,,,,,,,,,28140,99999,312,,,,,,,,,,,,,,Wyandotte County,,157505
G2100010,21000,G21000,2010,3,6,Kentucky,21,Adair County,1,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Adair County,,18656
G2100030,21000,G21000,2010,3,6,Kentucky,21,Allen County,3,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Allen County,,19956
G2100050,21000,G21000,2010,3,6,Kentucky,21,Anderson County,5,,,,,,,,,,,,,,23180,99999,336,,,,,,,,,,,,,,Anderson County,,21421
G2100070,21000,G21000,2010,3,6,Kentucky,21,Ballard County,7,,,,,,,,,,,,,,37140,99999,424,,,,,,,,,,,,,,Ballard County,,8249
G2100090,21000,G21000,2010,3,6,Kentucky,21,Barren County,9,,,,,,,,,,,,,,23980,99999,999,,,,,,,,,,,,,,Barren County,,42173
G2100110,21001,G21001,2010,3,6,Kentucky,21,Bath County,11,,,,,,,,,,,,,,34460,99999,336,,,,,,,,,,,,,,Bath County,,11591
G2100130,21001,G21001,2010,3,6,Kentucky,21,Bell County,13,,,,,,,,,,,,,,33180,99999,999,,,,,,,,,,,,,,Bell County,,28691
G2100150,21001,G21001,2010,3,6,Kentucky,21,Boone County,15,,,,,,,,,,,,,,17140,99999,178,,,,,,,,,,,,,,Boone County,,118811
G2100170,21001,G21001,2010,3,6,Kentucky,21,Bourbon County,17,,,,,,,,,,,,,,30460,99999,336,,,,,,,,,,,,,,Bourbon County,,19985
G2100190,21001,G21001,2010,3,6,Kentucky,21,Boyd County,19,,,,,,,,,,,,,,26580,99999,999,,,,,,,,,,,,,,Boyd County,,49542
G2100210,21002,G21002,2010,3,6,Kentucky,21,Boyle County,21,,,,,,,,,,,,,,19220,99999,999,,,,,,,,,,,,,,Boyle County,,28432
G2100230,21002,G21002,2010,3,6,Kentucky,21,Bracken County,23,,,,,,,,,,,,,,17140,99999,178,,,,,,,,,,,,,,Bracken County,,8488
G2100250,21002,G21002,2010,3,6,Kentucky,21,Breathitt County,25,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Breathitt County,,13878
G2100270,21002,G21002,2010,3,6,Kentucky,21,Breckinridge County,27,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Breckinridge County,,20059
G2100290,21002,G21002,2010,3,6,Kentucky,21,Bullitt County,29,,,,,,,,,,,,,,31140,99999,350,,,,,,,,,,,,,,Bullitt County,,74319
G2100310,21003,G21003,2010,3,6,Kentucky,21,Butler County,31,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Butler County,,12690
G2100330,21003,G21003,2010,3,6,Kentucky,21,Caldwell County,33,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Caldwell County,,12984
G2100350,21003,G21003,2010,3,6,Kentucky,21,Calloway County,35,,,,,,,,,,,,,,34660,99999,999,,,,,,,,,,,,,,Calloway County,,37191
G2100370,21003,G21003,2010,3,6,Kentucky,21,Campbell County,37,,,,,,,,,,,,,,17140,99999,178,,,,,,,,,,,,,,Campbell County,,90336
G2100390,21003,G21003,2010,3,6,Kentucky,21,Carlisle County,39,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Carlisle County,,5104
G2100410,21004,G21004,2010,3,6,Kentucky,21,Carroll County,41,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Carroll County,,10811
G2100430,21004,G21004,2010,3,6,Kentucky,21,Carter County,43,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Carter County,,27720
G2100450,21004,G21004,2010,3,6,Kentucky,21,Casey County,45,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Casey County,,15955
G2100470,21004,G21004,2010,3,6,Kentucky,21,Christian County,47,,,,,,,,,,,,,,17300,99999,999,,,,,,,,,,,,,,Christian County,,73955
G2100490,21004,G21004,2010,3,6,Kentucky,21,Clark County,49,,,,,,,,,,,,,,30460,99999,336,,,,,,,,,,,,,,Clark County,,35613
G2100510,21005,G21005,2010,3,6,Kentucky,21,Clay County,51,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Clay County,,21730
G2100530,21005,G21005,2010,3,6,Kentucky,21,Clinton County,53,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Clinton County,,10272
G2100550,21005,G21005,2010,3,6,Kentucky,21,Crittenden County,55,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Crittenden County,,9315
G2100570,21005,G21005,2010,3,6,Kentucky,21,Cumberland County,57,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Cumberland County,,6856
G2100590,21005,G21005,2010,3,6,Kentucky,21,Daviess County,59,,,,,,,,,,,,,,36980,99999,999,,,,,,,,,,,,,,Daviess County,,96656
G2100610,21006,G21006,2010,3,6,Kentucky,21,Edmonson County,61,,,,,,,,,,,,,,14540,99999,999,,,,,,,,,,,,,,Edmonson County,,12161
G2100630,21006,G21006,2010,3,6,Kentucky,21,Elliott County,63,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Elliott County,,7852
G2100650,21006,G21006,2010,3,6,Kentucky,21,Estill County,65,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Estill County,,14672
G2100670,21006,G21006,2010,3,6,Kentucky,21,Fayette County,67,,,,,,,,,,,,,,30460,99999,336,,,,,,,,,,,,,,Fayette County,,295803
G2100690,21006,G21006,2010,3,6,Kentucky,21,Fleming County,69,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Fleming County,,14348
G2100710,21007,G21007,2010,3,6,Kentucky,21,Floyd County,71,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Floyd County,,39451
G2100730,21007,G21007,2010,3,6,Kentucky,21,Franklin County,73,,,,,,,,,,,,,,23180,99999,336,,,,,,,,,,,,,,Franklin County,,49285
G2100750,21007,G21007,2010,3,6,Kentucky,21,Fulton County,75,,,,,,,,,,,,,,46460,99999,542,,,,,,,,,,,,,,Fulton County,,6813
G2100770,21007,G21007,2010,3,6,Kentucky,21,Gallatin County,77,,,,,,,,,,,,,,17140,99999,178,,,,,,,,,,,,,,Gallatin County,,8589
G2100790,21007,G21007,2010,3,6,Kentucky,21,Garrard County,79,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Garrard County,,16912
G2100810,21008,G21008,2010,3,6,Kentucky,21,Grant County,81,,,,,,,,,,,,,,17140,99999,178,,,,,,,,,,,,,,Grant County,,24662
G2100830,21008,G21008,2010,3,6,Kentucky,21,Graves County,83,,,,,,,,,,,,,,32460,99999,424,,,,,,,,,,,,,,Graves County,,37121
G2100850,21008,G21008,2010,3,6,Kentucky,21,Grayson County,85,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Grayson County,,25746
G2100870,21008,G21008,2010,3,6,Kentucky,21,Green County,87,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Green County,,11258
G2100890,21008,G21008,2010,3,6,Kentucky,21,Greenup County,89,,,,,,,,,,,,,,26580,99999,999,,,,,,,,,,,,,,Greenup County,,36910
G2100910,21009,G21009,2010,3,6,Kentucky,21,Hancock County,91,,,,,,,,,,,,,,36980,99999,999,,,,,,,,,,,,,,Hancock County,,8565
G2100930,21009,G21009,2010,3,6,Kentucky,21,Hardin County,93,,,,,,,,,,,,,,21060,99999,350,,,,,,,,,,,,,,Hardin County,,105543
G2100950,21009,G21009,2010,3,6,Kentucky,21,Harlan County,95,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Harlan County,,29278
G2100970,21009,G21009,2010,3,6,Kentucky,21,Harrison County,97,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Harrison County,,18846
G2100990,21009,G21009,2010,3,6,Kentucky,21,Hart County,99,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Hart County,,18199
G2101010,21010,G21010,2010,3,6,Kentucky,21,Henderson County,101,,,,,,,,,,,,,,21780,99999,999,,,,,,,,,,,,,,Henderson County,,46250
G2101030,21010,G21010,2010,3,6,Kentucky,21,Henry County,103,,,,,,,,,,,,,,31140,99999,350,,,,,,,,,,,,,,Henry County,,15416
G2101050,21010,G21010,2010,3,6,Kentucky,21,Hickman County,105,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Hickman County,,4902
G2101070,21010,G21010,2010,3,6,Kentucky,21,Hopkins County,107,,,,,,,,,,,,,,31580,99999,999,,,,,,,,,,,,,,Hopkins County,,46920
G2101090,21010,G21010,2010,3,6,Kentucky,21,Jackson County,109,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Jackson County,,13494
G2101110,21011,G21011,2010,3,6,Kentucky,21,Jefferson County,111,,,,,,,,,,,,,,31140,99999,350,,,,,,,,,,,,,,Jefferson County,,741096
G2101130,21011,G21011,2010,3,6,Kentucky,21,Jessamine County,113,,,,,,,,,,,,,,30460,99999,336,,,,,,,,,,,,,,Jessamine County,,48586
G2101150,21011,G21011,2010,3,6,Kentucky,21,Johnson County,115,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Johnson County,,23356
G2101170,21011,G21011,2010,3,6,Kentucky,21,Kenton County,117,,,,,,,,,,,,,,17140,99999,178,,,,,,,,,,,,,,Kenton County,,159720
G2101190,21011,G21011,2010,3,6,Kentucky,21,Knott County,119,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Knott County,,16346
G2101210,21012,G21012,2010,3,6,Kentucky,21,Knox County,121,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Knox County,,31883
G2101230,21012,G21012,2010,3,6,Kentucky,21,Larue County,123,,,,,,,,,,,,,,21060,99999,350,,,,,,,,,,,,,,Larue County,,14193
G2101250,21012,G21012,2010,3,6,Kentucky,21,Laurel County,125,,,,,,,,,,,,,,30940,99999,202,,,,,,,,,,,,,,Laurel County,,58849
G2101270,21012,G21012,2010,3,6,Kentucky,21,Lawrence County,127,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Lawrence County,,15860
G2101290,21012,G21012,2010,3,6,Kentucky,21,Lee County,129,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Lee County,,7887
G2101310,21013,G21013,2010,3,6,Kentucky,21,Leslie County,131,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Leslie County,,11310
G2101330,21013,G21013,2010,3,6,Kentucky,21,Letcher County,133,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Letcher County,,24519
G2101350,21013,G21013,2010,3,6,Kentucky,21,Lewis County,135,,,,,,,,,,,,,,32500,99999,999,,,,,,,,,,,,,,Lewis County,,13870
G2101370,21013,G21013,2010,3,6,Kentucky,21,Lincoln County,137,,,,,,,,,,,,,,19220,99999,999,,,,,,,,,,,,,,Lincoln County,,24742
G2101390,21013,G21013,2010,3,6,Kentucky,21,Livingston County,139,,,,,,,,,,,,,,37140,99999,424,,,,,,,,,,,,,,Livingston County,,9519
G2101410,21014,G21014,2010,3,6,Kentucky,21,Logan County,141,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Logan County,,26835
G2101430,21014,G21014,2010,3,6,Kentucky,21,Lyon County,143,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Lyon County,,8314
G2101450,21014,G21014,2010,3,6,Kentucky,21,McCracken County,145,,,,,,,,,,,,,,37140,99999,424,,,,,,,,,,,,,,McCracken County,,65565
G2101470,21014,G21014,2010,3,6,Kentucky,21,McCreary County,147,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,McCreary County,,18306
G2101490,21014,G21014,2010,3,6,Kentucky,21,McLean County,149,,,,,,,,,,,,,,36980,99999,999,,,,,,,,,,,,,,McLean County,,9531
G2101510,21015,G21015,2010,3,6,Kentucky,21,Madison County,151,,,,,,,,,,,,,,40080,99999,336,,,,,,,,,,,,,,Madison County,,82916
G2101530,21015,G21015,2010,3,6,Kentucky,21,Magoffin County,153,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Magoffin County,,13333
G2101550,21015,G21015,2010,3,6,Kentucky,21,Marion County,155,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Marion County,,19820
G2101570,21015,G21015,2010,3,6,Kentucky,21,Marshall County,157,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Marshall County,,31448
G2101590,21015,G21015,2010,3,6,Kentucky,21,Martin County,159,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Martin County,,12929
G2101610,21016,G21016,2010,3,6,Kentucky,21,Mason County,161,,,,,,,,,,,,,,32500,99999,999,,,,,,,,,,,,,,Mason County,,17490
G2101630,21016,G21016,2010,3,6,Kentucky,21,Meade County,163,,,,,,,,,,,,,,31140,99999,350,,,,,,,,,,,,,,Meade County,,28602
G2101650,21016,G21016,2010,3,6,Kentucky,21,Menifee County,165,,,,,,,,,,,,,,34460,99999,336,,,,,,,,,,,,,,Menifee County,,6306
G2101670,21016,G21016,2010,3,6,Kentucky,21,Mercer County,167,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Mercer County,,21331
G2101690,21016,G21016,2010,3,6,Kentucky,21,Metcalfe County,169,,,,,,,,,,,,,,23980,99999,999,,,,,,,,,,,,,,Metcalfe County,,10099
G2101710,21017,G21017,2010,3,6,Kentucky,21,Monroe County,171,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Monroe County,,10963
G2101730,21017,G21017,2010,3,6,Kentucky,21,Montgomery County,173,,,,,,,,,,,,,,34460,99999,336,,,,,,,,,,,,,,Montgomery County,,26499
G2101750,21017,G21017,2010,3,6,Kentucky,21,Morgan County,175,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Morgan County,,13923
G2101770,21017,G21017,2010,3,6,Kentucky,21,Muhlenberg County,177,,,,,,,,,,,,,,16420,99999,999,,,,,,,,,,,,,,Muhlenberg County,,31499
G2101790,21017,G21017,2010,3,6,Kentucky,21,Nelson County,179,,,,,,,,,,,,,,31140,99999,350,,,,,,,,,,,,,,Nelson County,,43437
G2101810,21018,G21018,2010,3,6,Kentucky,21,Nicholas County,181,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Nicholas County,,7135
G2101830,21018,G21018,2010,3,6,Kentucky,21,Ohio County,183,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Ohio County,,23842
G2101850,21018,G21018,2010,3,6,Kentucky,21,Oldham County,185,,,,,,,,,,,,,,31140,99999,350,,,,,,,,,,,,,,Oldham County,,60316
G2101870,21018,G21018,2010,3,6,Kentucky,21,Owen County,187,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Owen County,,10841
G2101890,21018,G21018,2010,3,6,Kentucky,21,Owsley County,189,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Owsley County,,4755
G2101910,21019,G21019,2010,3,6,Kentucky,21,Pendleton County,191,,,,,,,,,,,,,,17140,99999,178,,,,,,,,,,,,,,Pendleton County,,14877
G2101930,21019,G21019,2010,3,6,Kentucky,21,Perry County,193,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Perry County,,28712
G2101950,21019,G21019,2010,3,6,Kentucky,21,Pike County,195,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Pike County,,65024
G2101970,21019,G21019,2010,3,6,Kentucky,21,Powell County,197,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Powell County,,12613
G2101990,21019,G21019,2010,3,6,Kentucky,21,Pulaski County,199,,,,,,,,,,,,,,43700,99999,999,,,,,,,,,,,,,,Pulaski County,,63063
G2102010,21020,G21020,2010,3,6,Kentucky,21,Robertson County,201,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Robertson County,,2282
G2102030,21020,G21020,2010,3,6,Kentucky,21,Rockcastle County,203,,,,,,,,,,,,,,40080,99999,336,,,,,,,,,,,,,,Rockcastle County,,17056
G2102050,21020,G21020,2010,3,6,Kentucky,21,Rowan County,205,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Rowan County,,23333
G2102070,21020,G21020,2010,3,6,Kentucky,21,Russell County,207,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Russell County,,17565
G2102090,21020,G21020,2010,3,6,Kentucky,21,Scott County,209,,,,,,,,,,,,,,30460,99999,336,,,,,,,,,,,,,,Scott County,,47173
G2102110,21021,G21021,2010,3,6,Kentucky,21,Shelby County,211,,,,,,,,,,,,,,31140,99999,350,,,,,,,,,,,,,,Shelby County,,42074
G2102130,21021,G21021,2010,3,6,Kentucky,21,Simpson County,213,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Simpson County,,17327
G2102150,21021,G21021,2010,3,6,Kentucky,21,Spencer County,215,,,,,,,,,,,,,,31140,99999,350,,,,,,,,,,,,,,Spencer County,,17061
G2102170,21021,G21021,2010,3,6,Kentucky,21,Taylor County,217,,,,,,,,,,,,,,15820,99999,999,,,,,,,,,,,,,,Taylor County,,24512
G2102190,21021,G21021,2010,3,6,Kentucky,21,Todd County,219,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Todd County,,12460
G2102210,21022,G21022,2010,3,6,Kentucky,21,Trigg County,221,,,,,,,,,,,,,,17300,99999,999,,,,,,,,,,,,,,Trigg County,,14339
G2102230,21022,G21022,2010,3,6,Kentucky,21,Trimble County,223,,,,,,,,,,,,,,31140,99999,350,,,,,,,,,,,,,,Trimble County,,8809
G2102250,21022,G21022,2010,3,6,Kentucky,21,Union County,225,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Union County,,15007
G2102270,21022,G21022,2010,3,6,Kentucky,21,Warren County,227,,,,,,,,,,,,,,14540,99999,999,,,,,,,,,,,,,,Warren County,,113792
G2102290,21022,G21022,2010,3,6,Kentucky,21,Washington County,229,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Washington County,,11717
G2102310,21023,G21023,2010,3,6,Kentucky,21,Wayne County,231,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Wayne County,,20813
G2102330,21023,G21023,2010,3,6,Kentucky,21,Webster County,233,,,,,,,,,,,,,,21780,99999,999,,,,,,,,,,,,,,Webster County,,13621
G2102350,21023,G21023,2010,3,6,Kentucky,21,Whitley County,235,,,,,,,,,,,,,,18340,99999,202,,,,,,,,,,,,,,Whitley County,,35637
G2102370,21023,G21023,2010,3,6,Kentucky,21,Wolfe County,237,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Wolfe County,,7355
G2102390,21023,G21023,2010,3,6,Kentucky,21,Woodford County,239,,,,,,,,,,,,,,30460,99999,336,,,,,,,,,,,,,,Woodford County,,24939
G2200010,22000,G22000,2010,3,7,Louisiana,22,Acadia Parish,1,,,,,,,,,,,,,,18940,99999,318,,,,,,,,,,,,,,Acadia Parish,,61773
G2200030,22000,G22000,2010,3,7,Louisiana,22,Allen Parish,3,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Allen Parish,,25764
G2200050,22000,G22000,2010,3,7,Louisiana,22,Ascension Parish,5,,,,,,,,,,,,,,12940,99999,132,,,,,,,,,,,,,,Ascension Parish,,107215
G2200070,22000,G22000,2010,3,7,Louisiana,22,Assumption Parish,7,,,,,,,,,,,,,,38200,99999,132,,,,,,,,,,,,,,Assumption Parish,,23421
G2200090,22000,G22000,2010,3,7,Louisiana,22,Avoyelles Parish,9,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Avoyelles Parish,,42073
G2200110,22001,G22001,2010,3,7,Louisiana,22,Beauregard Parish,11,,,,,,,,,,,,,,19760,99999,256,,,,,,,,,,,,,,Beauregard Parish,,35654
G2200130,22001,G22001,2010,3,7,Louisiana,22,Bienville Parish,13,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Bienville Parish,,14353
G2200150,22001,G22001,2010,3,7,Louisiana,22,Bossier Parish,15,,,,,,,,,,,,,,43340,99999,508,,,,,,,,,,,,,,Bossier Parish,,116979
G2200170,22001,G22001,2010,3,7,Louisiana,22,Caddo Parish,17,,,,,,,,,,,,,,43340,99999,508,,,,,,,,,,,,,,Caddo Parish,,254969
G2200190,22001,G22001,2010,3,7,Louisiana,22,Calcasieu Parish,19,,,,,,,,,,,,,,29340,99999,324,,,,,,,,,,,,,,Calcasieu Parish,,192768
G2200210,22002,G22002,2010,3,7,Louisiana,22,Caldwell Parish,21,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Caldwell Parish,,10132
G2200230,22002,G22002,2010,3,7,Louisiana,22,Cameron Parish,23,,,,,,,,,,,,,,29340,99999,324,,,,,,,,,,,,,,Cameron Parish,,6839
G2200250,22002,G22002,2010,3,7,Louisiana,22,Catahoula Parish,25,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Catahoula Parish,,10407
G2200270,22002,G22002,2010,3,7,Louisiana,22,Claiborne Parish,27,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Claiborne Parish,,17195
G2200290,22002,G22002,2010,3,7,Louisiana,22,Concordia Parish,29,,,,,,,,,,,,,,35020,99999,999,,,,,,,,,,,,,,Concordia Parish,,20822
G2200310,22003,G22003,2010,3,7,Louisiana,22,De Soto Parish,31,,,,,,,,,,,,,,43340,99999,508,,,,,,,,,,,,,,De Soto Parish,,26656
G2200330,22003,G22003,2010,3,7,Louisiana,22,East Baton Rouge Parish,33,,,,,,,,,,,,,,12940,99999,132,,,,,,,,,,,,,,East Baton Rouge Parish,,440171
G2200350,22003,G22003,2010,3,7,Louisiana,22,East Carroll Parish,35,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,East Carroll Parish,,7759
G2200370,22003,G22003,2010,3,7,Louisiana,22,East Feliciana Parish,37,,,,,,,,,,,,,,12940,99999,132,,,,,,,,,,,,,,East Feliciana Parish,,20267
G2200390,22003,G22003,2010,3,7,Louisiana,22,Evangeline Parish,39,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Evangeline Parish,,33984
G2200410,22004,G22004,2010,3,7,Louisiana,22,Franklin Parish,41,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Franklin Parish,,20767
G2200430,22004,G22004,2010,3,7,Louisiana,22,Grant Parish,43,,,,,,,,,,,,,,10780,99999,999,,,,,,,,,,,,,,Grant Parish,,22309
G2200450,22004,G22004,2010,3,7,Louisiana,22,Iberia Parish,45,,,,,,,,,,,,,,35340,99999,318,,,,,,,,,,,,,,Iberia Parish,,73240
G2200470,22004,G22004,2010,3,7,Louisiana,22,Iberville Parish,47,,,,,,,,,,,,,,12940,99999,132,,,,,,,,,,,,,,Iberville Parish,,33387
G2200490,22004,G22004,2010,3,7,Louisiana,22,Jackson Parish,49,,,,,,,,,,,,,,40820,99999,999,,,,,,,,,,,,,,Jackson Parish,,16274
G2200510,22005,G22005,2010,3,7,Louisiana,22,Jefferson Parish,51,,,,,,,,,,,,,,35380,99999,406,,,,,,,,,,,,,,Jefferson Parish,,432552
G2200530,22005,G22005,2010,3,7,Louisiana,22,Jefferson Davis Parish,53,,,,,,,,,,,,,,27660,99999,324,,,,,,,,,,,,,,Jefferson Davis Parish,,31594
G2200550,22005,G22005,2010,3,7,Louisiana,22,Lafayette Parish,55,,,,,,,,,,,,,,29180,99999,318,,,,,,,,,,,,,,Lafayette Parish,,221578
G2200570,22005,G22005,2010,3,7,Louisiana,22,Lafourche Parish,57,,,,,,,,,,,,,,26380,99999,999,,,,,,,,,,,,,,Lafourche Parish,,96318
G2200590,22005,G22005,2010,3,7,Louisiana,22,La Salle Parish,59,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,La Salle Parish,,14890
G2200610,22006,G22006,2010,3,7,Louisiana,22,Lincoln Parish,61,,,,,,,,,,,,,,40820,99999,999,,,,,,,,,,,,,,Lincoln Parish,,46735
G2200630,22006,G22006,2010,3,7,Louisiana,22,Livingston Parish,63,,,,,,,,,,,,,,12940,99999,132,,,,,,,,,,,,,,Livingston Parish,,128026
G2200650,22006,G22006,2010,3,7,Louisiana,22,Madison Parish,65,,,,,,,,,,,,,,45260,99999,999,,,,,,,,,,,,,,Madison Parish,,12093
G2200670,22006,G22006,2010,3,7,Louisiana,22,Morehouse Parish,67,,,,,,,,,,,,,,12820,99999,384,,,,,,,,,,,,,,Morehouse Parish,,27979
G2200690,22006,G22006,2010,3,7,Louisiana,22,Natchitoches Parish,69,,,,,,,,,,,,,,35060,99999,999,,,,,,,,,,,,,,Natchitoches Parish,,39566
G2200710,22007,G22007,2010,3,7,Louisiana,22,Orleans Parish,71,,,,,,,,,,,,,,35380,99999,406,,,,,,,,,,,,,,Orleans Parish,,343829
G2200730,22007,G22007,2010,3,7,Louisiana,22,Ouachita Parish,73,,,,,,,,,,,,,,33740,99999,384,,,,,,,,,,,,,,Ouachita Parish,,153720
G2200750,22007,G22007,2010,3,7,Louisiana,22,Plaquemines Parish,75,,,,,,,,,,,,,,35380,99999,406,,,,,,,,,,,,,,Plaquemines Parish,,23042
G2200770,22007,G22007,2010,3,7,Louisiana,22,Pointe Coupee Parish,77,,,,,,,,,,,,,,12940,99999,132,,,,,,,,,,,,,,Pointe Coupee Parish,,22802
