GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,AIANHHA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME_E,IG2E001,II0E001,II0E002,II0E003,II0E004,II0E005,II0E006,II0E007,II0E008,IJ3E001,IJ3E002,IJ3E003,JIFE001,JIFE002,JIFE003,JIFE004,JIFE005,JIFE006,JIFE007,JIFE008,JIFE009,JIFE010,JIFE011,JIFE012,JIFE013,JIFE014,JIFE015,JIFE016,JIFE017,JIFE018,JIFE019,JIFE020,JIFE021,JIFE022,JIFE023,JIFE024,JIFE025,JIFE026,JIFE027,JIFE028,JIFE029,JIFE030,JIFE031,JIFE032,JIFE033,JIFE034,JIFE035,JIFE036,JIFE037,JIFE038,JIFE039,JIFE040,JIFE041,JIFE042,JIFE043,JIFE044,JIFE045,JIFE046,JIFE047,JIFE048,JIFE049,JIFE050,JIFE051,JIFE052,JIFE053,JIFE054,JIFE055,JIFE056,JIFE057,JIFE058,JIFE059,JIFE060,JIFE061,JIFE062,JIFE063,JIFE064,JIFE065,JIFE066,NAME_M,IG2M001,II0M001,II0M002,II0M003,II0M004,II0M005,II0M006,II0M007,II0M008,IJ3M001,IJ3M002,IJ3M003,JIFM001,JIFM002,JIFM003,JIFM004,JIFM005,JIFM006,JIFM007,JIFM008,JIFM009,JIFM010,JIFM011,JIFM012,JIFM013,JIFM014,JIFM015,JIFM016,JIFM017,JIFM018,JIFM019,JIFM020,JIFM021,JIFM022,JIFM023,JIFM024,JIFM025,JIFM026,JIFM027,JIFM028,JIFM029,JIFM030,JIFM031,JIFM032,JIFM033,JIFM034,JIFM035,JIFM036,JIFM037,JIFM038,JIFM039,JIFM040,JIFM041,JIFM042,JIFM043,JIFM044,JIFM045,JIFM046,JIFM047,JIFM048,JIFM049,JIFM050,JIFM051,JIFM052,JIFM053,JIFM054,JIFM055,JIFM056,JIFM057,JIFM058,JIFM059,JIFM060,JIFM061,JIFM062,JIFM063,JIFM064,JIFM065,JIFM066
"G3600270","2010",,,"New York","36","Dutchess County","027",,,,,,,,,,,,,,,,,"Dutchess County, New York",3994,297577,262162,202254,56160,3748,1741,2007,35415,297577,262162,35415,288857,65662,60624,44021,3578,0,12606,419,0,2701,507,56,0,141,0,1997,2337,60441,44497,33328,4979,0,5985,205,0,2248,1464,0,137,10,0,637,13696,124709,105452,91492,5936,1377,5889,396,362,9057,2593,1379,372,1763,619,442,1889,10200,38045,5791,554,228,5009,0,0,32093,0,14788,5977,2301,0,1227,7800,161,"Dutchess County, New York",-1,0,3190,5248,4424,982,717,745,3190,0,3190,3190,2063,301,1387,2667,1364,275,2621,373,275,981,324,96,275,165,275,846,1179,1069,2099,2599,1121,275,1453,174,275,814,746,275,146,17,275,361,1890,1644,2364,2845,1349,704,1603,273,238,1793,894,652,275,761,476,287,818,1717,1103,1194,393,297,1108,275,275,1386,275,1723,1044,721,275,641,1257,203
"G3600290","2010",,,"New York","36","Erie County","029",,,,,,,,,,,,,,,,,"Erie County, New York",12521,918652,857130,741115,105282,10733,6926,3807,61522,918652,857130,61522,905835,198378,179262,111239,6531,59,60487,900,46,11727,2989,97,153,214,0,8274,7389,202008,160750,115054,14636,294,29725,432,609,11021,4013,0,2437,178,0,4393,30237,368788,299561,244671,12830,4830,34384,594,2252,38487,9379,3781,1869,8007,575,638,14238,30740,136661,25009,1999,525,22433,0,52,111308,65,38151,31238,8303,0,2248,31303,344,"Erie County, New York",-1,0,4969,7185,6026,1669,1385,1111,4969,0,4969,4969,2668,5,3252,4830,1733,98,4603,617,77,2314,1114,167,244,346,275,2067,2339,1127,3879,4389,2548,183,2834,313,519,1906,1294,275,1005,230,275,1108,3368,1150,4751,4871,1685,1121,3746,420,794,3169,1787,947,770,1493,410,291,2004,3555,2381,2635,682,349,2298,275,85,3767,114,2661,2204,1502,275,818,2594,311
"G3600450","2010",,,"New York","36","Jefferson County","045",,,,,,,,,,,,,,,,,"Jefferson County, New York",2394,116582,110611,78187,29234,3190,448,2742,5971,116582,110611,5971,107783,29573,25790,10737,1224,0,6048,7781,0,2090,0,0,45,462,0,1583,1693,25263,17178,7289,505,189,4313,4882,0,2321,207,0,217,563,0,1334,5764,40550,31246,22905,1533,220,3782,2593,213,4810,380,401,28,1500,930,261,1310,4494,12397,1921,85,10,1826,0,0,10410,70,2519,3471,793,0,186,3371,66,"Jefferson County, New York",-1,0,1214,2891,2800,1368,341,1357,1214,0,1214,1214,1613,325,1493,1573,642,275,1392,1418,275,1005,275,275,78,364,275,971,1055,1500,1437,1259,303,325,1310,1230,275,839,194,275,241,307,275,768,1462,1013,1469,1691,687,165,946,905,251,1265,216,309,36,995,443,197,470,1154,590,562,96,17,552,275,275,725,61,663,669,269,275,150,637,94
"G3600470","2010",,,"New York","36","Kings County","047",,,,,,,,,,,,,,,,,"Kings County, New York",31239,2508340,1560288,1244595,233796,81897,55999,25898,948052,2508340,1560288,948052,2493635,592210,530108,203171,31483,661,293206,1587,0,33225,8334,52,1779,527,0,22533,28877,689534,489397,277997,35345,1081,173192,1153,629,23693,7923,171,2021,214,67,13297,176444,930300,713666,464843,41269,9992,195231,533,1798,65483,16210,3645,1203,15624,340,1564,26897,151151,281591,92020,10301,863,80856,0,0,183643,317,50091,20309,83600,53,2569,26704,5928,"Kings County, New York",-1,0,14501,14531,8441,5103,4486,2913,14501,0,14501,14501,2482,1252,5188,8098,5021,380,10276,1092,275,4054,2098,88,836,516,275,2941,3837,1601,6893,7310,3274,490,6533,646,488,2632,1600,165,763,212,102,1775,6652,1129,7651,8786,3926,1775,7718,445,708,4362,2821,832,564,1996,237,712,2854,5720,1143,3783,1621,501,4327,275,275,4117,266,3530,2238,4581,87,711,2482,1405
"G3600510","2010",,,"New York","36","Livingston County","051",,,,,,,,,,,,,,,,,"Livingston County, New York",1381,65333,63386,55367,7758,261,0,261,1947,65333,63386,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Livingston County, New York",-1,0,738,1392,1335,178,275,178,738,0,738,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G3600530","2010",,,"New York","36","Madison County","053",,,,,,,,,,,,,,,,,"Madison County, New York",1423,73439,72349,58751,12839,759,146,613,1090,73439,72349,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, New York",-1,0,361,2772,2718,580,193,539,361,0,361,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G3600550","2010",,,"New York","36","Monroe County","055",,,,,,,,,,,,,,,,,"Monroe County, New York",10392,744389,677570,548650,109672,19248,13865,5383,66819,744389,677570,66819,737460,167936,152342,95083,7745,407,48232,804,71,9389,2211,73,389,391,103,6222,6205,173948,141714,109038,8172,323,23531,414,236,6825,2418,0,855,240,66,3246,25409,295975,247126,204893,12943,3467,24711,276,836,24281,6749,919,1007,5012,563,365,9666,24568,99601,16188,1407,379,14402,0,0,83366,0,36792,17493,5370,0,968,22743,47,"Monroe County, New York",-1,0,6021,7371,6317,2682,2447,1288,6021,0,6021,6021,1609,670,2827,4009,2002,413,4635,639,117,1842,960,119,396,322,169,1654,2252,483,3044,3671,1649,222,2593,280,278,1433,722,275,518,177,112,992,2820,797,3696,4786,1766,1150,2683,203,490,2237,1187,448,530,1396,392,247,1401,3010,1049,1754,599,236,1731,275,275,2155,275,2469,1910,1181,275,442,1739,78
"G3600590","2010",,,"New York","36","Nassau County","059",,,,,,,,,,,,,,,,,"Nassau County, New York",20005,1341245,1055092,957286,79854,17952,7828,10124,286153,1341245,1055092,286153,1330362,310516,267280,203674,24270,385,38610,238,103,26956,16323,0,224,158,59,10192,16280,254259,179030,142521,18672,370,17029,116,322,15041,10440,46,1234,50,0,3271,60188,567082,459216,396594,37203,5730,19025,177,487,50803,28270,3968,1344,5348,305,485,11083,57063,198505,51126,6795,921,43410,0,0,144731,489,55699,40024,11197,96,1490,35736,2648,"Nassau County, New York",-1,0,8165,9161,5548,2723,2159,1903,8165,0,8165,8165,2091,662,4394,5865,3389,393,4164,321,169,3723,3469,275,194,189,100,2658,3168,1526,4936,4542,2602,261,2245,138,288,2399,2202,77,654,82,275,1132,4662,626,6438,7509,3451,1496,2636,176,389,5208,3686,1021,613,1579,228,397,1811,4796,1163,2725,1530,656,2786,275,275,3066,442,3028,3254,1474,158,440,2645,1185
"G3600610","2010",,,"New York","36","New York County","061",,,,,,,,,,,,,,,,,"New York County, New York",17388,1586698,1134928,674676,404230,56022,33639,22383,451770,1586698,1134928,451770,1576232,234247,210110,118576,10905,325,79934,313,57,15859,1868,0,904,610,0,12477,8278,520445,413785,311031,44311,774,56948,492,229,22295,13111,0,914,239,0,8031,84365,610757,491229,355591,42920,5552,86029,314,823,42876,11660,1898,824,11223,356,825,16090,76652,210783,65841,8121,2436,55078,0,206,141959,465,42285,27456,40087,0,1576,30090,2983,"New York County, New York",-1,0,13466,14360,10647,4156,3424,2766,13466,0,13466,13466,2345,260,3432,5194,2761,328,4939,336,94,2763,821,275,537,781,275,2850,2278,992,5760,6948,4433,539,4489,660,228,3414,2763,275,684,299,275,1627,5009,1483,5557,7892,3558,1361,5514,344,451,3542,1706,696,430,1788,303,492,2379,4978,915,4885,1845,1219,4497,275,255,4990,452,3382,2806,2658,275,605,2821,1202
"G3600630","2010",,,"New York","36","Niagara County","063",,,,,,,,,,,,,,,,,"Niagara County, New York",3202,216546,209747,185469,22637,1641,399,1242,6799,216546,209747,6799,214355,45850,37301,25589,1038,0,10514,160,0,7066,2583,61,184,69,0,4169,1483,44073,29320,21826,1527,67,5719,73,108,6101,3631,0,831,83,0,1556,8652,91422,69607,58303,3301,1124,6171,209,499,14925,5014,1113,247,3720,419,299,4113,6890,33010,5592,379,68,5145,0,0,27418,0,9853,6084,2020,0,399,9062,0,"Niagara County, New York",-1,0,1314,3402,2965,651,413,498,1314,0,1314,1314,1007,439,2549,2292,544,275,2060,247,275,2202,1653,103,185,113,275,1653,944,1003,1942,2073,537,111,1202,119,136,1341,1289,275,467,117,275,609,1729,1051,2494,2509,864,653,1412,261,356,2095,1512,451,207,995,382,199,940,1599,727,1143,296,113,1160,275,275,1279,275,1378,1004,706,275,379,1260,275
"G3600650","2010",,,"New York","36","Oneida County","065",,,,,,,,,,,,,,,,,"Oneida County, New York",4083,234845,218118,190567,24760,2791,1476,1315,16727,234845,218118,16727,224915,50897,45346,25851,1283,264,17710,238,0,4175,990,0,54,722,0,2409,1376,47104,36467,25961,1286,108,9092,20,0,2924,814,0,482,103,0,1525,7713,90949,74018,59675,3227,1359,8069,796,892,11668,2368,709,177,3077,561,198,4578,5263,35965,6660,296,0,6364,0,0,29305,165,8395,7281,3154,72,250,9988,0,"Oneida County, New York",-1,0,2215,3437,2838,673,478,441,2215,0,2215,2215,2466,581,1559,2379,603,318,1987,250,275,1242,741,275,89,545,275,891,753,1107,1738,2237,839,130,1640,33,275,806,546,275,331,120,275,593,1566,1716,2480,2633,813,584,1312,456,452,1787,843,386,178,954,410,161,1130,1418,662,993,237,275,992,275,275,1162,268,1324,1411,969,124,151,1236,275
"G3600670","2010",,,"New York","36","Onondaga County","067",,,,,,,,,,,,,,,,,"Onondaga County, New York",7211,467204,434482,358067,69887,6528,3386,3142,32722,467204,434482,32722,462262,106757,94733,64636,2922,238,26755,182,0,8303,1874,0,138,748,0,5543,3721,106722,80373,60889,5667,132,13375,121,189,6347,1795,21,560,712,0,3259,20002,185634,147886,126031,6889,1631,11806,587,942,16788,3998,1472,714,2747,416,822,6619,20960,63149,12202,925,55,11177,0,45,50581,0,18466,12241,3210,0,1017,15647,366,"Onondaga County, New York",-1,0,3511,5118,3921,1582,1262,926,3511,0,3511,3511,1680,481,2597,3112,855,291,3266,172,275,1945,798,275,188,584,275,1659,1500,1411,3041,3474,1246,214,2020,140,206,1445,619,47,299,552,275,969,2732,1149,2710,3257,1226,517,1981,338,551,1925,852,536,362,901,409,447,1328,2439,1074,1483,508,72,1402,275,74,1637,275,1484,1577,826,275,387,1405,294
"G3600690","2010",,,"New York","36","Ontario County","069",,,,,,,,,,,,,,,,,"Ontario County, New York",1869,108116,103767,85594,17650,523,115,408,4349,108116,103767,4349,107121,24306,21843,13524,1989,33,6230,67,0,742,278,0,0,0,0,464,1721,19782,14965,11612,1260,10,2066,0,17,1067,178,0,411,76,50,352,3750,47097,38010,32845,2664,324,1816,88,273,3856,1159,498,219,349,125,100,1406,5231,15936,2309,395,30,1884,0,0,13627,0,4709,3679,898,0,108,4233,0,"Ontario County, New York",-1,0,1480,2397,2085,276,116,246,1480,0,1480,1480,1168,215,1021,1677,1256,57,1520,115,275,522,299,275,275,275,275,430,846,586,1231,1334,822,22,640,275,31,421,179,275,442,135,91,203,1092,521,1840,2068,794,254,761,106,190,965,484,383,200,293,165,121,513,1365,1230,728,344,49,656,275,275,1305,275,936,906,552,275,113,843,275
"G3600710","2010",,,"New York","36","Orange County","071",,,,,,,,,,,,,,,,,"Orange County, New York",4762,373355,332512,264590,61151,6771,4471,2300,40843,373355,332512,40843,361692,101546,88871,59402,2242,0,26044,1183,0,7860,2446,0,0,401,0,5013,4815,69377,48693,37903,1688,239,8069,794,0,4850,1113,0,655,893,0,2189,15834,150653,118781,102995,6029,1922,7135,372,328,15309,4551,1633,298,3334,512,527,4454,16563,40116,9017,441,146,8430,0,0,30994,0,12044,6294,3551,13,423,8669,105,"Orange County, New York",-1,0,3774,5391,4097,1483,1109,851,3774,0,3774,3774,1928,94,2391,3656,884,275,3169,641,275,2220,1140,275,275,418,275,1798,1557,1685,3005,2682,575,386,1522,722,275,1538,601,275,490,769,275,897,2344,1405,3796,4265,1456,745,1396,270,300,2795,1318,586,231,1796,372,477,1181,2752,704,1263,323,239,1276,275,275,1286,275,1310,1155,1000,22,309,1142,129
"G3600750","2010",,,"New York","36","Oswego County","075",,,,,,,,,,,,,,,,,"Oswego County, New York",2259,122114,119604,105808,13554,242,188,54,2510,122114,119604,2510,121607,28032,23638,14206,341,0,8728,210,153,3356,177,0,0,87,0,3092,1038,28528,20671,14486,1364,112,4468,201,40,2291,1291,247,96,80,0,577,5566,50067,39304,30600,1774,696,5577,278,379,6305,1290,756,373,1201,228,480,1977,4458,14980,2790,70,0,2720,0,0,12190,0,3621,3000,1389,0,408,3772,0,"Oswego County, New York",-1,0,628,1867,1766,176,163,66,628,0,628,628,660,208,1016,1943,220,275,1782,162,247,1052,156,275,275,118,275,1065,578,463,1399,1460,522,140,1190,178,67,852,701,364,139,133,275,316,1188,441,1740,1831,681,327,1031,243,272,1387,555,473,231,557,252,338,692,1074,536,747,110,275,734,275,275,922,275,767,616,599,275,248,768,275
"G3600790","2010",,,"New York","36","Putnam County","079",,,,,,,,,,,,,,,,,"Putnam County, New York",1478,99713,88690,72522,14419,1749,808,941,11023,99713,88690,11023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, New York",-1,0,1978,3566,3196,746,517,565,1978,0,1978,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G3600810","2010",,,"New York","36","Queens County","081",,,,,,,,,,,,,,,,,"Queens County, New York",26998,2233841,1167579,992066,123398,52115,30600,21515,1066262,2233841,1167579,1066262,2220379,461008,399915,172175,23387,1229,202080,1044,0,35522,11405,42,1258,53,0,22764,25571,579773,364131,225099,28350,1945,107516,664,557,28413,15916,0,1558,397,123,10419,187229,901151,641444,444983,39586,9848,144845,926,1256,66641,29861,4654,1498,7934,441,638,21615,193066,278447,95567,9393,1278,84645,0,251,176124,363,54259,34709,52592,0,1896,32305,6756,"Queens County, New York",-1,0,14621,15558,5785,5076,4068,2683,14621,0,14621,14621,1794,191,5682,7708,3583,813,7784,861,275,3944,2556,70,731,90,275,3558,3777,848,8722,8868,3387,874,6817,456,365,4273,3456,275,639,348,145,1991,8300,953,8443,9104,3595,1825,7848,594,554,4745,3840,1230,554,1566,383,398,2815,8410,1397,4160,1519,551,3906,275,253,4024,377,3781,3027,3348,275,652,2551,1371
"G3600830","2010",,,"New York","36","Rensselaer County","083",,,,,,,,,,,,,,,,,"Rensselaer County, New York",2350,159428,150871,122373,27094,1404,518,886,8557,159428,150871,8557,156994,33529,31291,19349,1018,0,10924,0,0,1735,376,0,152,75,0,1132,503,37422,28955,20140,2701,171,5721,222,0,2320,800,0,612,148,0,760,6147,65417,52715,44753,1940,733,4415,341,533,6407,1314,535,68,1569,236,52,2633,6295,20626,3694,533,144,3017,0,0,16932,0,8389,3144,1181,0,235,3983,0,"Rensselaer County, New York",-1,0,1591,3154,2937,765,421,683,1591,0,1591,1591,1313,479,791,2321,497,275,2194,275,275,641,282,275,149,121,275,561,444,1182,1781,2203,1200,216,1705,233,275,851,393,275,446,232,275,526,1480,1106,2026,2281,925,436,1144,287,327,1081,572,356,65,600,198,88,710,1360,788,989,288,169,991,275,275,1176,275,1272,707,545,275,169,826,275
"G3600850","2010",,,"New York","36","Richmond County","085",,,,,,,,,,,,,,,,,"Richmond County, New York",6022,469363,368866,336321,21321,11224,7427,3797,100497,469363,368866,100497,463668,108703,100432,70191,5700,163,23879,499,0,5748,1249,0,0,244,0,4255,2523,102971,82288,62628,4213,415,14647,385,0,3567,1331,0,263,261,0,1712,17116,194720,166456,135713,9837,2164,18375,140,227,15135,5203,1325,267,1945,273,166,5956,13129,57274,20630,2014,36,18448,132,0,36389,0,16274,6125,6307,0,616,7067,255,"Richmond County, New York",-1,0,5990,6042,2468,1854,1647,1104,5990,0,5990,5990,1576,354,2113,3203,2231,221,2872,524,275,1736,639,275,275,308,275,1616,1010,854,2595,2953,1210,416,2247,350,275,1040,614,275,324,336,275,685,2451,1008,2988,3646,2246,664,2618,168,157,1743,1149,493,184,758,266,189,1277,2223,638,1959,900,61,2026,189,275,2025,275,1642,1143,1339,275,436,1178,304
"G3600870","2010",,,"New York","36","Rockland County","087",,,,,,,,,,,,,,,,,"Rockland County, New York",4402,312183,241704,196126,37727,7851,3397,4454,70479,312183,241704,70479,310365,87564,79633,49752,4331,846,24399,305,0,3114,1461,0,46,0,0,1607,4817,61546,42908,30877,3577,100,8260,0,94,2623,1062,0,200,0,0,1361,16015,119941,98755,84605,4323,1508,7946,274,99,8779,3185,1313,189,1976,97,48,1971,12407,41314,9474,2278,110,7086,0,0,31666,49,12649,5357,5258,0,194,8159,174,"Rockland County, New York",-1,0,4717,6154,4426,1483,903,1363,4717,0,4717,4717,1085,7,2095,3115,1804,690,3139,420,275,1032,808,275,72,275,275,773,1970,1009,2064,2564,1792,171,1464,275,152,908,711,275,161,275,275,680,2122,1182,2753,3141,1062,708,1538,211,128,1549,811,564,244,1109,164,78,652,2020,536,1435,805,129,1179,275,275,1525,85,1866,1262,1292,275,164,1298,230
"G3600890","2010",,,"New York","36","St. Lawrence County","089",,,,,,,,,,,,,,,,,"St. Lawrence County, New York",2684,111894,108350,89382,18077,891,84,807,3544,111894,108350,3544,108249,23290,17604,10931,230,0,6053,390,0,2478,841,0,121,263,0,1253,3208,28208,19511,14363,1535,19,3338,256,0,1597,529,0,122,55,0,891,7100,41739,30913,24788,1450,870,3325,367,113,5124,1046,760,125,859,508,130,1696,5702,15012,2991,232,0,2759,0,0,11984,130,3946,2464,1264,0,159,4021,37,"St. Lawrence County, New York",-1,0,847,2021,1924,373,99,349,847,0,847,847,1288,444,1713,1439,193,275,1361,339,275,938,816,275,174,237,275,598,1320,831,1717,1544,585,35,997,210,275,607,301,275,170,92,275,489,1359,751,1488,1414,581,428,917,356,102,928,534,285,118,418,385,130,571,1111,566,593,281,275,589,275,275,728,203,659,557,447,275,111,755,61
"G3600910","2010",,,"New York","36","Saratoga County","091",,,,,,,,,,,,,,,,,"Saratoga County, New York",3322,219960,211767,171213,38271,2283,170,2113,8193,219960,211767,8193,216033,48923,42974,32807,2166,511,6856,634,0,3056,1092,0,0,252,0,1712,2893,41506,32009,26367,1964,0,3363,297,18,1392,494,0,119,46,0,733,8105,96795,83793,73282,4710,989,3537,1040,235,7130,1839,304,543,1266,775,122,2281,5872,28809,4459,323,72,4064,0,0,24350,0,9061,5703,1596,0,497,7493,0,"Saratoga County, New York",-1,0,1297,3633,3611,775,215,784,1297,0,1297,1297,1900,1248,1833,2380,1058,622,1882,450,275,880,582,275,275,321,275,682,1494,1279,1746,1893,858,275,1120,227,32,572,315,275,126,80,275,452,1631,990,2313,2717,1099,650,982,546,188,1201,589,226,502,554,444,133,756,1575,758,988,271,119,967,275,275,1082,275,1245,1123,696,275,334,1133,275
"G3600930","2010",,,"New York","36","Schenectady County","093",,,,,,,,,,,,,,,,,"Schenectady County, New York",2184,154889,141433,120543,19050,1840,1087,753,13456,154889,141433,13456,154413,35424,31748,14730,6189,154,10342,269,64,1962,483,0,38,108,0,1333,1714,33759,24609,18100,2213,345,3546,156,249,1106,452,0,240,49,0,365,8044,62979,51126,40370,4472,1200,4580,454,50,5776,921,619,572,1225,128,0,2311,6077,22251,4301,101,0,4200,0,0,17901,0,6822,4209,1227,0,42,5601,49,"Schenectady County, New York",-1,0,2225,2813,2261,747,504,530,2225,0,2225,2225,626,236,1143,2204,2297,251,1684,271,106,904,367,275,65,183,275,772,813,522,1632,1412,900,341,993,158,294,423,201,275,229,83,275,274,1437,672,2072,2039,1206,642,1372,360,80,1267,464,320,313,486,215,275,981,1668,755,968,120,275,960,275,275,1012,275,907,807,654,275,72,917,84
"G3601010","2010",,,"New York","36","Steuben County","101",,,,,,,,,,,,,,,,,"Steuben County, New York",2851,98930,96673,78982,17137,554,191,363,2257,98930,96673,2257,97888,22862,17723,12797,424,0,4378,124,0,1779,414,0,67,36,0,1262,3360,18910,14227,10329,543,18,3129,92,116,921,99,26,109,73,0,614,3762,41201,31292,26220,1429,684,2454,81,424,5020,877,335,206,906,138,279,2279,4889,14915,3123,190,0,2879,0,54,11736,197,4804,2380,442,0,252,3661,56,"Steuben County, New York",-1,0,543,2178,2099,289,108,280,543,0,543,543,695,165,1562,1567,195,275,1194,193,275,927,316,275,110,46,275,842,1334,524,1111,1075,284,32,1157,117,152,348,89,42,144,79,275,270,905,542,1378,1679,453,332,678,84,307,916,343,211,135,408,92,220,633,1110,662,803,153,275,787,275,88,816,241,868,647,235,275,122,636,82
"G3601030","2010",,,"New York","36","Suffolk County","103",,,,,,,,,,,,,,,,,"Suffolk County, New York",20189,1494434,1280801,1148979,111727,20095,10148,9947,213633,1494434,1280801,213633,1484251,356806,317127,240107,22584,0,53338,1098,0,23615,12251,0,269,613,50,10432,16064,295549,207938,164797,15813,335,25626,856,511,19689,12266,460,681,326,128,5828,67922,636027,509380,438078,34093,7601,27015,477,2116,57134,27015,5648,1888,7083,338,999,14163,69513,195869,47449,5776,182,41491,0,0,146871,237,61583,33666,8355,0,3330,39700,1549,"Suffolk County, New York",-1,0,8970,10432,6892,2784,1805,2237,8970,0,8970,8970,1587,779,5003,6930,4244,275,5573,835,275,3480,2989,275,281,521,81,1981,3025,821,5716,6029,2442,251,3023,789,361,2894,2539,345,480,355,205,1473,5773,592,6580,8252,3547,1600,3272,360,1020,4284,3391,1047,676,1645,288,609,1909,5193,898,3278,1119,149,3083,275,275,3424,175,3022,2757,1481,275,741,2446,879
"G3601050","2010",,,"New York","36","Sullivan County","105",,,,,,,,,,,,,,,,,"Sullivan County, New York",1392,77500,70632,56241,12920,1471,777,694,6868,77500,70632,6868,76797,17330,15667,5079,915,0,9612,61,0,580,310,0,25,0,0,245,1083,14581,9835,4364,610,277,4584,0,0,551,267,0,55,0,0,229,4195,33739,23846,17225,1285,524,4671,0,141,2777,528,207,236,872,39,381,514,7116,11147,2058,166,41,1811,40,0,8714,0,3603,3017,792,0,113,1189,375,"Sullivan County, New York",-1,0,1634,2648,2578,688,465,428,1634,0,1634,1634,821,114,894,1097,696,275,1562,101,275,346,296,275,49,275,275,189,840,796,1164,975,395,382,973,275,275,356,281,275,59,275,275,234,996,903,1923,2024,553,375,1101,275,109,819,316,156,295,640,64,530,256,1686,664,643,153,72,634,68,275,779,275,767,773,656,275,136,428,279
"G3601090","2010",,,"New York","36","Tompkins County","109",,,,,,,,,,,,,,,,,"Tompkins County, New York",1502,101620,87496,54597,31938,961,61,900,14124,101620,87496,14124,99828,15060,12743,8470,408,0,3765,100,0,1377,379,0,0,0,0,998,940,40557,28999,16934,8525,75,3325,0,140,8020,7439,0,217,300,0,64,3538,33456,27659,22630,1116,427,2996,133,357,3689,769,223,84,1495,69,0,1049,2108,10755,1675,109,77,1489,0,0,9080,0,4179,1250,1115,0,282,2254,0,"Tompkins County, New York",-1,0,1935,2719,2630,450,100,429,1935,0,1935,1935,1662,1112,1413,1363,343,275,1646,170,275,720,249,275,275,275,275,701,520,1226,2569,2239,1776,134,1210,275,216,2561,2571,275,246,374,275,105,1020,720,1300,1747,611,237,1070,158,325,1266,370,186,86,1175,84,275,479,748,937,517,99,125,525,275,275,959,275,901,526,723,275,226,713,275
"G3601110","2010",,,"New York","36","Ulster County","111",,,,,,,,,,,,,,,,,"Ulster County, New York",2545,182435,171688,139591,28996,3101,1432,1669,10747,182435,171688,10747,176659,36317,31982,21394,812,0,9494,282,0,2909,1864,0,0,0,0,1045,1426,37559,27184,19969,2638,51,4431,95,0,2625,977,84,540,241,0,783,7750,77633,61567,48431,4831,873,6703,482,247,6513,1672,366,299,2484,148,50,1494,9553,25150,5768,197,14,5557,0,0,19128,49,7842,4741,1031,0,325,5140,254,"Ulster County, New York",-1,0,1712,3314,3097,927,474,807,1712,0,1712,1712,1760,573,1664,1965,700,275,1905,297,275,1250,1186,275,275,275,275,648,926,1373,2626,3582,884,93,1787,102,275,1042,582,147,416,330,275,484,1866,1334,2073,2829,1282,378,1712,375,212,1237,635,237,289,811,247,87,648,1846,1015,1098,194,25,1069,275,275,1155,80,1385,980,471,275,223,1131,163
"G3601130","2010",,,"New York","36","Warren County","113",,,,,,,,,,,,,,,,,"Warren County, New York",1211,65697,63302,48909,13852,541,264,277,2395,65697,63302,2395,65207,12877,11682,6443,591,0,4445,203,0,737,306,0,0,0,0,431,458,12668,8892,6604,417,44,1588,157,82,730,356,0,58,0,0,316,3046,28775,23336,19429,1455,285,1770,219,178,2665,464,326,24,836,51,150,814,2774,10887,1270,140,0,1041,0,89,9617,0,3031,2374,751,0,206,3255,0,"Warren County, New York",-1,0,680,2031,2049,388,331,186,680,0,680,680,646,422,702,1167,373,275,1096,176,275,532,289,275,275,275,275,444,403,446,870,894,284,69,543,190,140,430,308,275,91,275,275,247,931,530,1083,1682,673,243,717,213,178,852,249,336,39,575,84,132,373,904,699,410,176,275,345,275,140,805,275,697,654,426,275,192,691,275
