"","country_region_code","country_region","state","county","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","fips"
"168121","US","United States","Ohio","Delaware","2020-04-05",-63,-37,20,-37,-44,13,39041
"168349","US","United States","Ohio","Franklin","2020-04-05",-52,-25,-8,-54,-42,12,39049
"168691","US","United States","Ohio","Hamilton","2020-04-05",-49,-19,35,-27,-40,12,39061
"169375","US","United States","Ohio","Lake","2020-04-05",-48,-19,54,-45,-34,11,39085
"169489","US","United States","Ohio","Licking","2020-04-05",-42,-20,-12,-33,-35,10,39089
"169603","US","United States","Ohio","Lorain","2020-04-05",-45,-12,57,-66,-39,11,39093
"169660","US","United States","Ohio","Lucas","2020-04-05",-49,-18,111,-19,-36,10,39095
"169774","US","United States","Ohio","Mahoning","2020-04-05",-46,-21,116,-32,-38,10,39099
"170167","US","United States","Ohio","Montgomery","2020-04-05",-49,-19,12,-30,-40,11,39113
"171232","US","United States","Ohio","Stark","2020-04-05",-43,-15,65,-12,-36,10,39151
"171289","US","United States","Ohio","Summit","2020-04-05",-46,-18,40,-32,-37,10,39153
"171346","US","United States","Ohio","Trumbull","2020-04-05",-39,-9,51,-22,-35,9,39155
"171629","US","United States","Ohio","Warren","2020-04-05",-53,-18,83,-21,-43,12,39165
"172369","US","United States","Oklahoma","Canadian","2020-04-05",-37,-19,49,-19,-39,11,40017
"172661","US","United States","Oklahoma","Comanche","2020-04-05",-48,-7,13,-41,-39,11,40031
"174513","US","United States","Oklahoma","Oklahoma","2020-04-05",-46,-10,0,-43,-37,11,40109
"175407","US","United States","Oklahoma","Tulsa","2020-04-05",-45,-10,-35,-21,-38,11,40143
"175902","US","United States","Oregon","Clackamas","2020-04-05",-45,-18,12,-22,-38,12,41005
"176244","US","United States","Oregon","Deschutes","2020-04-05",-50,-14,-26,-70,-43,11,41017
"176301","US","United States","Oregon","Douglas","2020-04-05",-39,-8,-9,-21,-33,9,41019
"176508","US","United States","Oregon","Jackson","2020-04-05",-44,-17,4,-48,-35,10,41029
"176783","US","United States","Oregon","Lane","2020-04-05",-48,-22,-11,-62,-43,11,41039
"176897","US","United States","Oregon","Linn","2020-04-05",-34,-15,23,-20,-33,10,41043
"177011","US","United States","Oregon","Marion","2020-04-05",-43,-13,0,-24,-34,10,41047
"177125","US","United States","Oregon","Multnomah","2020-04-05",-57,-22,9,-56,-43,13,41051
"177353","US","United States","Oregon","Umatilla","2020-04-05",-26,11,4,-23,-30,7,41059
"177563","US","United States","Oregon","Washington","2020-04-05",-49,-23,34,-41,-42,13,41067
"177791","US","United States","Pennsylvania","Allegheny","2020-04-05",-55,-23,36,-61,-44,12,42003
"178019","US","United States","Pennsylvania","Berks","2020-04-05",-48,-28,99,-15,-38,12,42011
"178190","US","United States","Pennsylvania","Bucks","2020-04-05",-51,-32,102,-46,-40,13,42017
"178475","US","United States","Pennsylvania","Chester","2020-04-05",-52,-34,25,-69,-40,13,42029
"178817","US","United States","Pennsylvania","Cumberland","2020-04-05",-54,-27,66,-33,-37,12,42041
"178874","US","United States","Pennsylvania","Dauphin","2020-04-05",-55,-28,60,-56,-38,12,42043
"178931","US","United States","Pennsylvania","Delaware","2020-04-05",-47,-25,99,-37,-41,14,42045
"179045","US","United States","Pennsylvania","Erie","2020-04-05",-47,-12,55,-34,-36,10,42049
"179558","US","United States","Pennsylvania","Lackawanna","2020-04-05",-50,-23,94,-42,-34,11,42069
"179615","US","United States","Pennsylvania","Lancaster","2020-04-05",-53,-30,103,-54,-38,13,42071
"179786","US","United States","Pennsylvania","Lehigh","2020-04-05",-54,-29,70,-54,-37,13,42077
"179843","US","United States","Pennsylvania","Luzerne","2020-04-05",-53,-20,80,-35,-33,11,42079
"179900","US","United States","Pennsylvania","Lycoming","2020-04-05",-50,-22,-10,-23,-31,9,42081
"180128","US","United States","Pennsylvania","Monroe","2020-04-05",-57,-31,-13,-76,-47,13,42089
"180185","US","United States","Pennsylvania","Montgomery","2020-04-05",-56,-34,85,-47,-45,14,42091
"180299","US","United States","Pennsylvania","Northampton","2020-04-05",-52,-29,123,-48,-38,13,42095
"180470","US","United States","Pennsylvania","Philadelphia","2020-04-05",-55,-25,-18,-55,-43,13,42101
"181118","US","United States","Pennsylvania","Washington","2020-04-05",-47,-17,15,-21,-36,10,42125
"181232","US","United States","Pennsylvania","Westmoreland","2020-04-05",-43,-24,80,-40,-35,10,42129
"181346","US","United States","Pennsylvania","York","2020-04-05",-48,-25,68,-37,-37,12,42133
"181517","US","United States","Rhode Island","Kent","2020-04-05",-51,-24,2,-70,-36,12,44003
"181631","US","United States","Rhode Island","Providence","2020-04-05",-52,-23,15,-53,-37,13,44007
"181859","US","United States","South Carolina","Aiken","2020-04-05",-35,-11,-11,-20,-37,10,45003
"181952","US","United States","South Carolina","Anderson","2020-04-05",-44,-4,7,-25,-35,9,45007
"182180","US","United States","South Carolina","Berkeley","2020-04-05",-37,-7,13,-31,-36,10,45015
"182294","US","United States","South Carolina","Charleston","2020-04-05",-51,-26,-46,-64,-44,12,45019
"182750","US","United States","South Carolina","Dorchester","2020-04-05",-36,-12,-23,-45,-39,10,45035
"182921","US","United States","South Carolina","Florence","2020-04-05",-45,-6,-2,-36,-31,9,45041
"183035","US","United States","South Carolina","Greenville","2020-04-05",-46,-13,-48,-42,-42,11,45045
"183206","US","United States","South Carolina","Horry","2020-04-05",-50,-18,-31,-66,-44,10,45051
"183548","US","United States","South Carolina","Lexington","2020-04-05",-43,-12,10,-35,-37,10,45063
"183997","US","United States","South Carolina","Richland","2020-04-05",-43,-15,-33,-29,-38,12,45079
"184111","US","United States","South Carolina","Spartanburg","2020-04-05",-39,-13,-6,-64,-38,9,45083
"184339","US","United States","South Carolina","York","2020-04-05",-39,-14,-12,-37,-39,11,45091
"185454","US","United States","South Dakota","Minnehaha","2020-04-05",-42,-6,67,-46,-29,10,46099
"185551","US","United States","South Dakota","Pennington","2020-04-05",-38,-1,71,-18,-33,8,46103
"186207","US","United States","Tennessee","Blount","2020-04-05",-46,-7,22,-82,-44,10,47009
"186980","US","United States","Tennessee","Davidson","2020-04-05",-51,-18,-34,-69,-47,12,47037
"187776","US","United States","Tennessee","Hamilton","2020-04-05",-57,-22,-44,-51,-40,12,47065
"188515","US","United States","Tennessee","Knox","2020-04-05",-47,-17,8,-35,-41,11,47093
"188913","US","United States","Tennessee","Madison","2020-04-05",-48,-18,-22,-38,-37,11,47113
"189369","US","United States","Tennessee","Montgomery","2020-04-05",-39,-10,23,-23,-37,9,47125
"189935","US","United States","Tennessee","Rutherford","2020-04-05",-43,-15,52,-27,-42,11,47149
"190163","US","United States","Tennessee","Shelby","2020-04-05",-37,-4,-32,-26,-35,10,47157
"190325","US","United States","Tennessee","Sullivan","2020-04-05",-38,-9,101,-56,-35,8,47163
"190970","US","United States","Tennessee","Williamson","2020-04-05",-54,-29,27,-33,-49,13,47187
"191027","US","United States","Tennessee","Wilson","2020-04-05",-43,-14,55,-27,-40,10,47189
"191750","US","United States","Texas","Bell","2020-04-05",-42,-25,-30,-38,-36,11,48027
"191807","US","United States","Texas","Bexar","2020-04-05",-48,-22,-61,-50,-40,14,48029
"191978","US","United States","Texas","Bowie","2020-04-05",-45,-13,-26,-24,-30,11,48037
"192035","US","United States","Texas","Brazoria","2020-04-05",-41,-19,-12,-26,-33,13,48039
"192604","US","United States","Texas","Cameron","2020-04-05",-68,-46,-78,-71,-43,19,48061
"193162","US","United States","Texas","Collin","2020-04-05",-55,-34,-33,-41,-47,15,48085
"193276","US","United States","Texas","Comal","2020-04-05",-51,-35,-62,-24,-41,14,48091
"193737","US","United States","Texas","Dallas","2020-04-05",-49,-20,-46,-51,-42,15,48113
"193919","US","United States","Texas","Denton","2020-04-05",-52,-31,-31,-38,-45,15,48121
"194270","US","United States","Texas","El Paso","2020-04-05",-53,-23,-78,-44,-39,15,48141
"194327","US","United States","Texas","Ellis","2020-04-05",-41,-17,-20,-38,-38,14,48139
"194621","US","United States","Texas","Fort Bend","2020-04-05",-50,-25,-22,-37,-41,16,48157
"194906","US","United States","Texas","Galveston","2020-04-05",-46,-16,-48,-59,-39,13,48167
"195400","US","United States","Texas","Guadalupe","2020-04-05",-41,-24,-31,-32,-37,13,48187
"195731","US","United States","Texas","Harris","2020-04-05",-46,-20,-38,-62,-40,14,48201
"195914","US","United States","Texas","Hays","2020-04-05",-50,-25,-45,-28,-39,14,48209
"196028","US","United States","Texas","Hidalgo","2020-04-05",-64,-43,-78,-68,-44,18,48215
"196703","US","United States","Texas","Jefferson","2020-04-05",-47,-19,-13,-39,-35,12,48245
"197039","US","United States","Texas","Kaufman","2020-04-05",-53,-25,-34,-29,-39,13,48257
"197995","US","United States","Texas","Lubbock","2020-04-05",-44,-19,-14,-46,-33,12,48303
"198410","US","United States","Texas","McLennan","2020-04-05",-49,-23,-33,-36,-36,12,48309
"198557","US","United States","Texas","Midland","2020-04-05",-48,-20,-41,-31,-28,13,48329
"198784","US","United States","Texas","Montgomery","2020-04-05",-48,-21,-33,-35,-39,13,48339
"199178","US","United States","Texas","Nueces","2020-04-05",-45,-22,-38,-43,-37,13,48355
"199519","US","United States","Texas","Parker","2020-04-05",-45,-15,-30,-34,-38,12,48367
"199746","US","United States","Texas","Potter","2020-04-05",-48,-16,-23,-30,-31,10,48375
"200832","US","United States","Texas","Smith","2020-04-05",-47,-18,-40,-40,-37,13,48117
"201125","US","United States","Texas","Tarrant","2020-04-05",-51,-20,-42,-74,-39,14,48439
"201410","US","United States","Texas","Travis","2020-04-05",-56,-30,-44,-74,-46,16,48453
"202146","US","United States","Texas","Webb","2020-04-05",-61,-42,-72,-48,-40,17,48479
"202261","US","United States","Texas","Wichita","2020-04-05",-45,-23,-23,-20,-35,11,48485
"202432","US","United States","Texas","Williamson","2020-04-05",-53,-31,-36,-53,-45,15,48491
"203227","US","United States","Utah","Davis","2020-04-05",-42,-2,23,-24,-45,11,49011
"203712","US","United States","Utah","Salt Lake","2020-04-05",-47,-16,6,-67,-41,11,49035
"204106","US","United States","Utah","Utah","2020-04-05",-38,-10,49,1,-52,11,49049
"204220","US","United States","Utah","Washington","2020-04-05",-38,-7,-13,-34,-40,9,49053
"204277","US","United States","Utah","Weber","2020-04-05",-36,-15,49,-6,-35,9,49057
"204562","US","United States","Vermont","Chittenden","2020-04-05",-59,-45,7,-66,-46,13,50007
"205305","US","United States","Virginia","Alexandria","2020-04-05",-57,-26,33,-60,-48,17,51510
"205589","US","United States","Virginia","Arlington","2020-04-05",-67,-35,-1,-84,-55,18,51013
"206469","US","United States","Virginia","Chesapeake","2020-04-05",-39,-20,22,-29,-38,11,51550
"206526","US","United States","Virginia","Chesterfield","2020-04-05",-43,-24,19,-28,-41,12,51041
"207202","US","United States","Virginia","Fairfax","2020-04-05",-54,-28,5,-48,-50,17,51059
"208153","US","United States","Virginia","Hampton","2020-04-05",-38,-4,17,-20,-34,11,51650
"208324","US","United States","Virginia","Henrico","2020-04-05",-45,-24,7,-76,-40,12,51087
"208927","US","United States","Virginia","Loudoun","2020-04-05",-53,-25,-6,-84,-48,15,51107
"209713","US","United States","Virginia","Newport News","2020-04-05",-41,-11,30,-39,-31,10,51700
"209770","US","United States","Virginia","Norfolk","2020-04-05",-42,-12,-4,-61,-35,10,51710
"210389","US","United States","Virginia","Portsmouth","2020-04-05",-22,-9,22,10,-35,10,51740
"210617","US","United States","Virginia","Prince William","2020-04-05",-48,-24,1,-42,-45,15,51153
"210807","US","United States","Virginia","Richmond","2020-04-05",-50,-9,37,-27,-40,11,51159
"210920","US","United States","Virginia","Roanoke","2020-04-05",-49,-13,-6,-50,-35,9,51161
"211872","US","United States","Virginia","Virginia Beach","2020-04-05",-43,-19,-1,-27,-39,11,51810
"212613","US","United States","Washington","Benton","2020-04-05",-47,-17,14,-8,-40,10,53005
"212784","US","United States","Washington","Clark","2020-04-05",-39,-22,46,-34,-41,12,53011
"212841","US","United States","Washington","Cowlitz","2020-04-05",-32,-7,6,-22,-35,10,53015
"213255","US","United States","Washington","King","2020-04-05",-56,-29,-10,-68,-48,15,53033
"213312","US","United States","Washington","Kitsap","2020-04-05",-42,-19,2,-60,-40,11,53035
"213483","US","United States","Washington","Lewis","2020-04-05",-42,-8,-10,-29,-35,9,53041
"213807","US","United States","Washington","Pierce","2020-04-05",-43,-14,-11,-25,-39,12,53053
"213921","US","United States","Washington","Skagit","2020-04-05",-43,-20,4,-47,-42,11,53057
"214035","US","United States","Washington","Snohomish","2020-04-05",-45,-28,-8,-45,-45,13,53061
"214092","US","United States","Washington","Spokane","2020-04-05",-45,-15,0,-49,-39,10,53063
"214206","US","United States","Washington","Thurston","2020-04-05",-45,-23,-19,-32,-40,11,53067
"214320","US","United States","Washington","Whatcom","2020-04-05",-54,-32,-18,-66,-44,12,53073
"214434","US","United States","Washington","Yakima","2020-04-05",-38,-7,-5,-26,-34,9,53077
"215386","US","United States","West Virginia","Kanawha","2020-04-05",-44,-3,-16,-45,-36,9,54039
"217315","US","United States","Wisconsin","Brown","2020-04-05",-49,-21,123,-74,-31,10,55009
"217769","US","United States","Wisconsin","Dane","2020-04-05",-61,-29,113,-55,-41,12,55025
"218664","US","United States","Wisconsin","Kenosha","2020-04-05",-53,-25,45,-19,-34,10,55059
"219228","US","United States","Wisconsin","Milwaukee","2020-04-05",-48,-16,79,-48,-38,11,55079
"219456","US","United States","Wisconsin","Outagamie","2020-04-05",-55,-26,52,-59,-34,11,55087
"219840","US","United States","Wisconsin","Racine","2020-04-05",-43,-19,93,-30,-33,10,55101
"220238","US","United States","Wisconsin","Sheboygan","2020-04-05",-43,-17,122,-3,-28,10,55117
"220751","US","United States","Wisconsin","Waukesha","2020-04-05",-51,-21,141,-20,-40,11,55133
"221552","US","United States","Wyoming","Laramie","2020-04-05",-37,-13,65,-21,-28,8,56021
